,Train_loss,Val_loss
864,1.5429974,0.99902457
865,0.8516607,0.8796589
866,0.8691182,1.0138173
867,0.89534134,0.9858412
868,1.0521542,1.1547527
869,0.7754623,0.9943858
870,0.9091986,0.9409388
871,0.88457364,0.93196696
872,1.0718058,0.9145787
873,0.84464496,1.2209635
874,0.832894,0.97230273
875,0.7076597,0.8851072
876,0.7095995,0.9638931
877,1.1442512,0.9443185
878,0.9751025,0.9075575
879,0.9906783,0.74475163
880,0.9308675,1.0670072
881,0.54760784,1.0572784
882,1.1126755,0.95610684
883,0.6233706,0.7733981
884,0.8841308,0.7825416
885,1.1196069,0.7070968
886,0.67963433,1.0564176
887,0.8223819,0.89822817
888,0.89993525,0.8942361
889,1.2056907,0.975602
890,0.90151316,0.7937749
891,1.2173437,0.9350195
892,0.5637959,0.74727434
893,1.1096338,1.0948316
894,0.6936422,0.924167
895,0.8458956,1.0748507
896,0.79646754,1.0059673
897,1.0340992,0.9892891
898,1.275175,1.0216756
899,0.82337683,1.2309616
900,1.0222389,0.98043203
901,0.8605254,0.68951535
902,1.1844115,0.93190527
903,0.9547236,0.9711564
904,1.1322579,0.86031944
905,1.0277408,0.9524191
906,0.9901932,0.9178198
907,0.95677966,0.81427765
908,0.8953774,0.6272041
909,0.6476517,0.85664606
910,0.8147478,1.1241509
911,1.0594815,0.89789224
912,0.8292723,0.95319504
913,1.1847805,0.9643726
914,1.1169013,1.0301231
915,0.8151018,0.9757476
916,0.8387467,0.92435354
917,0.7648538,0.8827393
918,1.0764073,1.1029564
919,0.72776747,0.8606226
920,0.7238646,0.8706651
921,0.8670973,0.8925688
922,1.1596133,1.0620886
923,0.839032,1.0111507
924,0.81720257,1.1894203
925,0.9610307,0.86826396
926,0.7637646,0.9338178
927,1.2532614,0.85051686
928,0.825959,0.89714
929,0.65887123,0.72126913
930,0.83398247,0.8349553
931,0.8574579,0.90795135
932,0.9896329,0.89589
933,1.0388339,0.8917225
934,0.9873407,1.0457697
935,0.7828222,0.92427903
936,0.973733,0.93058413
937,0.6823121,1.0571331
938,0.4676582,1.0180603
939,0.747073,0.89640266
940,0.88026494,1.0231094
941,0.94543165,0.84547853
942,0.9102867,0.87357384
943,1.0421029,0.91716915
944,0.9865772,0.9117333
945,0.84958625,0.9256902
946,0.8380149,0.8597726
947,0.94031,0.9617936
948,0.68058705,0.90947074
949,0.97304106,0.71472365
950,0.92645645,0.85062456
951,0.9095796,0.9325917
952,0.78915834,1.1393877
953,0.8293047,1.1094278
954,1.0572184,1.0106858
955,1.0849425,0.83076763
956,1.1141886,0.85528964
957,0.8732636,0.9837877
958,0.7510193,0.7755496
959,1.1602567,0.8849663
960,1.0474318,0.705695
961,0.7113362,0.87232524
962,0.6276582,0.7345452
963,0.7816735,0.8191344
964,0.75058204,0.7807751
965,0.6317802,0.6730949
966,0.759679,0.8570957
967,1.1380341,1.1234821
968,0.91731447,1.0697168
969,0.72585994,0.8532241
970,0.75594825,1.0377817
971,0.6863926,0.81081414
972,0.8183527,1.0162948
973,0.7701095,0.97328717
974,0.9063551,0.787616
975,0.7832157,0.8692517
976,0.81902933,0.9304165
977,0.8814292,0.8363382
978,0.8418081,0.86088014
979,0.86485165,1.1021689
980,0.768732,1.0270435
981,1.0276321,1.0267224
982,0.79514533,0.90740633
983,0.71591634,1.0777332
984,0.8332122,1.0265297
985,0.9930465,0.97553873
986,0.61812466,0.8919695
987,0.64015216,0.807498
988,1.296923,0.7005162
989,0.8501347,0.94668293
990,0.7694106,0.88981056
991,0.8864646,0.9901957
992,1.0074221,0.9499299
993,0.79354507,0.8982689
994,0.8291247,1.1498632
995,0.9336117,0.78230166
996,0.8579216,0.90254396
997,0.6549602,0.9938035
998,0.7145911,0.97178906
999,0.81001,1.0153849
1000,0.72862935,1.0518245
1001,0.89651394,0.99711496
1002,0.8796441,0.95633
1003,1.0121615,1.087248
1004,1.0625026,0.8743832
1005,1.0748501,1.0089763
