SMILES,Temp,K,lnK,lnA,splits,temp_input,lnA_input,K_target,Train_order,,Temp_max,1073.1
CC(C)(C)OC(C)(C)C,317.5,0.10146285,-2.288062557,-3.176177068,1025,3.37984251968504,-3.636608041052,-0.662956701593516,,,,
CC(C)(C)OC(C)(C)C,378.75,0.087486825,-2.436267068,-3.176177068,1025,2.83326732673267,-3.636608041052,-1.15918611479465,,,,
CC(C)(C)OC(C)(C)C,440,0.0735108,-2.610322945,-3.176177068,1025,2.43886363636364,-3.636608041052,-1.74197300248876,,,,
CC=CCOCCO,208.1,0.184701844,-1.689012407,-2.590461613,1026,5.1566554541086,-1.67547180723329,1.3428277539994,,,,
CC=CCOCCO,269.35,0.170035502,-1.771748028,-2.590461613,1026,3.98403564135883,-1.67547180723329,1.06580616820124,,,,
CC=CCOCCO,330.6,0.154271303,-1.869042521,-2.590461613,1026,3.2459165154265,-1.67547180723329,0.740037479763063,,,,
CC=CCOCCO,391.85,0.137409246,-1.984791609,-2.590461613,1026,2.7385479137425,-1.67547180723329,0.35247773796272,,,,
CC=CCOCCO,453.1,0.119449332,-2.124862997,-2.590461613,1026,2.36835135731627,-1.67547180723329,-0.116519745342685,,,,
C=CCC#N,186.15,0.18697819,-1.6767633,-2.486528362,1027,5.76470588235294,-1.32747473340727,1.38384112894889,,,,
C=CCC#N,237.53,0.172108818,-1.759628339,-2.486528362,1027,4.51774512693133,-1.32747473340727,1.10638621613683,,,,
C=CCC#N,288.91,0.157239446,-1.849985502,-2.486528362,1027,3.71430549306012,-1.32747473340727,0.803845614157385,,,,
C=CCC#N,340.29,0.142370074,-1.949325457,-2.486528362,1027,3.15348673190514,-1.32747473340727,0.471228157074201,,,,
C=CCC#N,391.67,0.127500702,-2.059633409,-2.486528362,1027,2.73980646973217,-1.32747473340727,0.101886833230296,,,,
OC/C=CCO,284.15,0.154350997,-1.868526069,-2.948140325,1028,3.77652648249164,-2.87307838595812,0.741766702923527,,,,
OC/C=CCO,340.15,0.140865077,-1.959952747,-2.948140325,1028,3.15478465382919,-2.87307838595812,0.435645070938461,,,,
OC/C=CCO,396.15,0.127379157,-2.060587152,-2.948140325,1028,2.70882241575161,-2.87307838595812,0.0986934396821416,,,,
OC/C=CCO,452.15,0.113893237,-2.172493787,-2.948140325,1028,2.37332743558554,-2.87307838595812,-0.276000713988817,,,,
OC/C=CCO,508.15,0.100407317,-2.298520196,-2.948140325,1028,2.11177801830168,-2.87307838595812,-0.697971749579736,,,,
C/C=C/C=O,196.65,0.188596949,-1.668143086,-2.473748752,1029,5.45690312738368,-1.28468508868965,1.41270397331189,,,,
C/C=C/C=O,241.4,0.174771884,-1.744273675,-2.473748752,1029,4.44531897265949,-1.28468508868965,1.15779784898936,,,,
C/C=C/C=O,286.15,0.160946819,-1.826681285,-2.473748752,1029,3.75013105014852,-1.28468508868965,0.881874534120704,,,,
C/C=C/C=O,330.9,0.147121754,-1.916494777,-2.473748752,1029,3.2429737080689,-1.28468508868965,0.581154291990527,,,,
C/C=C/C=O,375.65,0.133296689,-2.015177891,-2.473748752,1029,2.85664847597498,-1.28468508868965,0.250736119003334,,,,
CC(=O)CC,184.45,0.172737807,-1.755980403,-2.420943298,1030,5.81783681214421,-1.10787792354041,1.11860050791824,,,,
CC(=O)CC,231.9775,0.161386814,-1.823951226,-2.420943298,1030,4.62587966505372,-1.10787792354041,0.891015521574011,,,,
CC(=O)CC,279.505,0.150035821,-1.896881208,-2.420943298,1030,3.83928731149711,-1.10787792354041,0.646825908663854,,,,
CC(=O)CC,327.0325,0.138684828,-1.975551345,-2.420943298,1030,3.28132525054849,-1.10787792354041,0.383416680047576,,,,
CC(=O)CC,374.56,0.127333835,-2.060943018,-2.420943298,1030,2.86496155489107,-1.10787792354041,0.0975019025611274,,,,
CCCCO,183.85,0.1829175,-1.698720047,-2.395270295,test,5.83682349741637,-1.02191765736605,1.31032390868279,,,,
CCCCO,235.6375,0.169970625,-1.772129651,-2.395270295,test,4.55402896398069,-1.02191765736605,1.06452838956902,,,,
CCCCO,287.425,0.15702375,-1.851358211,-2.395270295,test,3.73349569452901,-1.02191765736605,0.799249407355246,,,,
CCCCO,339.2125,0.144076875,-1.937408268,-2.395270295,test,3.16350370343074,-1.02191765736605,0.511130179384959,,,,
CCCCO,391,0.13113,-2.031566081,-2.395270295,test,2.74450127877238,-1.02191765736605,0.195863957203019,,,,
CC(C)(C)S,274.26,0.13366587,-2.012412099,-2.85274099,1032,3.91271056661562,-2.55365520708587,0.259996750356156,,,,
CC(C)(C)S,290.0375,0.129047323,-2.0475761,-2.85274099,1032,3.69986639658665,-2.55365520708587,0.142258015790688,,,,
CC(C)(C)S,305.815,0.124428775,-2.084021815,-2.85274099,1032,3.50898418978794,-2.55365520708587,0.0202277506785448,,,,
CC(C)(C)S,321.5925,0.119810227,-2.121846226,-2.85274099,1032,3.33683154924322,-2.55365520708587,-0.106418767356312,,,,
CC(C)(C)S,337.37,0.11519168,-2.161157756,-2.85274099,1032,3.18078074517592,-2.55365520708587,-0.238044568300648,,,,
CCCCS,157.46,0.17080532,-1.767230851,-2.520940755,val,6.81506414327448,-1.44269687792915,1.08093091762291,,,,
CCCCS,210.9975,0.156992645,-1.851556322,-2.520940755,val,5.08584224931575,-1.44269687792915,0.798586077308034,,,,
CCCCS,264.535,0.14317997,-1.943652909,-2.520940755,val,4.05655206305404,-1.44269687792915,0.49022140597332,,,,
CCCCS,318.0725,0.129367295,-2.045099672,-2.520940755,val,3.373759127243,-1.44269687792915,0.150549776985965,,,,
CCCCS,371.61,0.11555462,-2.15801196,-2.520940755,val,2.88770485186082,-1.44269687792915,-0.227511579172331,,,,
CCCC#N,161.3,0.194533355,-1.63715164,-2.418531147,val,6.65282083075015,-1.09980137939741,1.51647184757609,,,,
CCCC#N,218.66,0.178091111,-1.72546,-2.418531147,val,4.90761913472972,-1.09980137939741,1.22079120082739,,,,
CCCC#N,276.02,0.161648867,-1.822328784,-2.418531147,val,3.88776175639446,-1.09980137939741,0.896447903059436,,,,
CCCC#N,333.38,0.145206623,-1.929597565,-2.418531147,val,3.21884936108945,-1.09980137939741,0.537282558554972,,,,
CCCC#N,390.74,0.128764379,-2.049771064,-2.418531147,val,2.74632748118954,-1.09980137939741,0.134908673382901,,,,
COC(C)(C)CC,197.7,0.15311343,-1.87657626,-3.017017163,1035,5.42792109256449,-3.10369695939607,0.714812452144433,,,,
COC(C)(C)CC,254.525,0.136969448,-1.987997389,-3.017017163,1035,4.21608879284943,-3.10369695939607,0.341743905925367,,,,
COC(C)(C)CC,311.35,0.120825465,-2.113408213,-3.017017163,1035,3.44660350088325,-3.10369695939607,-0.078165981990193,,,,
COC(C)(C)CC,368.175,0.104681482,-2.256833039,-3.017017163,1035,2.91464656752903,-3.10369695939607,-0.558391696877201,,,,
COC(C)(C)CC,425,0.0885375,-2.424329088,-3.017017163,1035,2.52494117647059,-3.10369695939607,-1.1192144785048,,,,
CC(S)CC,133.02,0.172740464,-1.755965019,-2.476749293,1036,8.06720793865584,-1.29473172417779,1.11865201777608,,,,
CC(S)CC,189.2975,0.158288402,-1.843336581,-2.476749293,1036,5.66885458075252,-1.29473172417779,0.826108028060904,,,,
CC(S)CC,245.575,0.14383634,-1.939079154,-2.476749293,1036,4.36974447724728,-1.29473172417779,0.505535594080426,,,,
CC(S)CC,301.8525,0.129384278,-2.044968404,-2.476749293,1036,3.55504758118618,-1.29473172417779,0.15098929830804,,,,
CC(S)CC,358.13,0.114932216,-2.16341275,-2.476749293,1036,2.99639795604948,-1.29473172417779,-0.245594907638106,,,,
O=C(C(=O)C)C,270.15,0.148261204,-1.908779669,-3.132963161,1037,3.97223764575236,-3.49191600996573,0.6069865928415,,,,
O=C(C(=O)C)C,311.9925,0.13543062,-1.999295801,-3.132963161,1037,3.43950575734994,-3.49191600996573,0.303913718982781,,,,
O=C(C(=O)C)C,353.835,0.122600036,-2.098827965,-3.132963161,1037,3.03276951121285,-3.49191600996573,-0.0293473066303921,,,,
O=C(C(=O)C)C,395.6775,0.109769451,-2.209373009,-3.132963161,1037,2.71205716776921,-3.49191600996573,-0.399482479617221,,,,
O=C(C(=O)C)C,437.52,0.096938867,-2.333674734,-3.132963161,1037,2.45268787712562,-3.49191600996573,-0.815678799421808,,,,
OCCCCO,293.05,0.211056525,-1.555629289,-1.825773828,test,3.66183245180003,0.884912949426533,1.78943107214049,,,,
OCCCCO,345.075,0.207887522,-1.570758104,-1.825773828,test,3.10975874809824,0.884912949426533,1.73877564377854,,,,
OCCCCO,397.1,0.203543151,-1.591877253,-1.825773828,test,2.70234197935029,0.884912949426533,1.66806293169667,,,,
OCCCCO,449.125,0.198023411,-1.619370018,-1.825773828,test,2.3893125521848,0.884912949426533,1.57600960247495,,,,
OCCCCO,501.15,0.191328303,-1.653764464,-1.825773828,test,2.14127506734511,0.884912949426533,1.46084754943894,,,,
O=C=NCCCCN=C=O,231.11,0.161312937,-1.824409091,-2.688708009,1039,4.6432434771321,-2.00442772839419,0.889482463782839,,,,
O=C=NCCCCN=C=O,299.12,0.147468142,-1.914143116,-2.688708009,1039,3.58752340197914,-2.00442772839419,0.589028298997493,,,,
O=C=NCCCCN=C=O,367.13,0.133623346,-2.012730288,-2.688708009,1039,2.9229428267916,-2.00442772839419,0.258931366180656,,,,
O=C=NCCCCN=C=O,435.14,0.11977855,-2.122110656,-2.688708009,1039,2.46610286344625,-2.00442772839419,-0.107304151632723,,,,
O=C=NCCCCN=C=O,503.15,0.105933754,-2.244941338,-2.688708009,1039,2.13276358938686,-2.00442772839419,-0.518575015391754,,,,
CCCC=O,176.8,0.19216,-1.649426921,-2.418455368,1040,6.06957013574661,-1.09954765048964,1.47537083488485,,,,
CCCC=O,219.585,0.178254875,-1.724540871,-2.418455368,1040,4.88694582963317,-1.09954765048964,1.22386869719541,,,,
CCCC=O,262.37,0.16434975,-1.8057585,-2.418455368,1040,4.09002553645615,-1.09954765048964,0.951929765591246,,,,
CCCC=O,305.155,0.150444625,-1.894160203,-2.418455368,1040,3.51657354459209,-1.09954765048964,0.655936580838113,,,,
CCCC=O,347.94,0.1365395,-1.991141329,-2.418455368,1040,3.08415244007588,-1.09954765048964,0.331217131194876,,,,
CC=CCOC(=O)C,200.8,0.164018656,-1.807775102,-2.935148384,1041,5.34412350597609,-2.82957779872719,0.945177628153808,,,,
CC=CCOC(=O)C,267.68,0.146015898,-1.924039776,-2.935148384,1041,4.00889121338912,-2.82957779872719,0.555891562798882,,,,
CC=CCOC(=O)C,334.56,0.128013139,-2.05562237,-2.935148384,1041,3.20749641319943,-2.82957779872719,0.115316893596655,,,,
CC=CCOC(=O)C,401.44,0.110010381,-2.207180547,-2.935148384,1041,2.6731267437226,-2.82957779872719,-0.39214151459271,,,,
CC=CCOC(=O)C,468.32,0.092007622,-2.385883853,-2.935148384,1041,2.29138196105227,-2.82957779872719,-0.990489271183481,,,,
C/C=CC#N,200.55,0.196523721,-1.626972137,-2.462083974,1042,5.35078534031414,-1.2456282077418,1.55055561983299,,,,
C/C=CC#N,245.5625,0.181769524,-1.705015747,-2.462083974,1042,4.36996691270043,-1.2456282077418,1.28924417571373,,,,
C/C=CC#N,290.575,0.167015326,-1.789669695,-2.462083974,1042,3.69302245547621,-1.2456282077418,1.00579950417334,,,,
C/C=CC#N,335.5875,0.152261129,-1.882158277,-2.462083974,1042,3.19767571795731,-1.2456282077418,0.696122325901321,,,,
C/C=CC#N,380.6,0.137506932,-1.984080949,-2.462083974,1042,2.81949553336837,-1.2456282077418,0.354857222854279,,,,
C/C=C/C#N,222,0.1642884,-1.806131859,-2.656995579,1043,4.83378378378378,-1.89824580165053,0.950679657101071,,,,
C/C=C/C#N,265.095,0.152532084,-1.880380318,-2.656995579,1043,4.04798279861936,-1.89824580165053,0.70207542102179,,,,
C/C=C/C#N,308.19,0.140775768,-1.960586952,-2.656995579,1043,3.48194295726662,-1.89824580165053,0.433521578388363,,,,
C/C=C/C#N,351.285,0.129019452,-2.047792095,-2.656995579,1043,3.05478457662582,-1.89824580165053,0.141534805198911,,,,
C/C=C/C#N,394.38,0.117263136,-2.143334844,-2.656995579,1043,2.7209797657082,-1.89824580165053,-0.17836856313981,,,,
CC(=O)C=C,188.3,0.185094254,-1.686890103,-2.815339689,test,5.69888475836431,-2.42842537755531,1.34993381076818,,,,
CC(=O)C=C,249.225,0.164951231,-1.802105421,-2.815339689,test,4.30574781823653,-2.42842537755531,0.964161277549389,,,,
CC(=O)C=C,310.15,0.144808207,-1.932345122,-2.815339689,test,3.45993873931968,-2.42842537755531,0.52808298299113,,,,
CC(=O)C=C,371.075,0.124665183,-2.082123667,-2.815339689,test,2.8918682207101,-2.42842537755531,0.0265832715857923,,,,
CC(=O)C=C,432,0.10452216,-2.258356173,-2.815339689,test,2.48402777777778,-2.42842537755531,-0.563491567899661,,,,
CC(Br)C,184.15,0.117753485,-2.13916195,-3.248312399,test,5.82731468911214,-3.87813694413107,-0.164396567773417,,,,
CC(Br)C,243.0125,0.105151024,-2.252357641,-3.248312399,test,4.4158222313667,-3.87813694413107,-0.543406835023829,,,,
CC(Br)C,301.875,0.092548562,-2.380021772,-3.248312399,test,3.55478260869565,-3.87813694413107,-0.970861413737445,,,,
CC(Br)C,360.7375,0.079946101,-2.526402606,-3.248312399,test,2.97473924945424,-3.87813694413107,-1.46098465539581,,,,
CC(Br)C,419.6,0.06734364,-2.697946813,-3.248312399,test,2.55743565300286,-3.87813694413107,-2.035361781998,,,,
CCCBr,163.35,0.130039269,-2.039918805,-2.793215586,test,6.56932966023875,-2.35434780343011,0.167896742836978,,,,
CCCBr,208.5425,0.120284016,-2.117899533,-2.793215586,test,5.14571370344175,-2.35434780343011,-0.0932041550731874,,,,
CCCBr,253.735,0.110528763,-2.202479494,-2.793215586,test,4.22921552012927,-2.35434780343011,-0.376401097814049,,,,
CCCBr,298.9275,0.10077351,-2.294879757,-2.793215586,test,3.58983365531776,-2.35434780343011,-0.685782559813679,,,,
CCCBr,344.12,0.091018257,-2.396695168,-2.793215586,test,3.11838893409276,-2.35434780343011,-1.02668852356914,,,,
c12ccccc1cccc2(Br),279.35,0.119783903,-2.122065968,-2.947637614,val,3.84141757651691,-2.87139517144018,-0.107154523933353,,,,
c12ccccc1cccc2(Br),348.075,0.110532143,-2.202448909,-2.947637614,val,3.08295625942685,-2.87139517144018,-0.376298690832641,,,,
c12ccccc1cccc2(Br),416.8,0.101280384,-2.289862529,-2.947637614,val,2.57461612284069,-2.87139517144018,-0.668983502284748,,,,
c12ccccc1cccc2(Br),485.525,0.092028625,-2.385655614,-2.947637614,val,2.21018485144946,-2.87139517144018,-0.989725064316393,,,,
c12ccccc1cccc2(Br),554.25,0.082776865,-2.491606665,-2.947637614,val,1.9361299052774,-2.87139517144018,-1.34447828681293,,,,
BrC(Br)Br,281.2,0.10211416,-2.281663876,-3.084586946,test,3.81614509246088,-3.32993915365842,-0.641532159948551,,,,
BrC(Br)Br,316.4875,0.096531678,-2.33788406,-3.084586946,test,3.39065523914847,-3.32993915365842,-0.829772779131725,,,,
BrC(Br)Br,351.775,0.090949195,-2.397454225,-3.084586946,test,3.05052945774998,-3.32993915365842,-1.0292300549109,,,,
BrC(Br)Br,387.0625,0.085366713,-2.460799038,-3.084586946,test,2.77242047472953,-3.32993915365842,-1.24132588905407,,,,
BrC(Br)Br,422.35,0.07978423,-2.528429413,-3.084586946,test,2.54078371019297,-3.32993915365842,-1.46777096197646,,,,
CCBr,154.25,0.130202085,-2.038667536,-2.731656752,1049,6.95688816855754,-2.14823191757043,0.172086335160702,,,,
CCBr,197.4375,0.121047199,-2.111574737,-2.731656752,1049,5.43513770180437,-2.14823191757043,-0.0720270007037308,,,,
CCBr,240.625,0.111892312,-2.190218366,-2.731656752,1049,4.45963636363636,-2.14823191757043,-0.335347473254511,,,,
CCBr,283.8125,0.102737426,-2.275578805,-2.731656752,1049,3.78101739704911,-2.14823191757043,-0.621157670729276,,,,
CCBr,327,0.09358254,-2.368911451,-2.731656752,1049,3.28165137614679,-2.14823191757043,-0.93366100712967,,,,
C(Br)CCCCCCCCCCC,263.45,0.127252352,-2.061583144,-3.209749047,1050,4.07325868286202,-3.74901624864813,0.0953585848765883,,,,
C(Br)CCCCCCCCCCC,343.1675,0.113530578,-2.175683067,-3.209749047,1050,3.12704437337452,-3.74901624864813,-0.286679299493775,,,,
C(Br)CCCCCCCCCCC,422.885,0.099808805,-2.304498874,-3.209749047,1050,2.53756931553496,-3.74901624864813,-0.717990005809862,,,,
C(Br)CCCCCCCCCCC,502.6025,0.086087032,-2.452396498,-3.209749047,1050,2.13508687282694,-3.74901624864813,-1.21319187703605,,,,
C(Br)CCCCCCCCCCC,582.32,0.072365258,-2.626028951,-3.209749047,1050,1.84280120895727,-3.74901624864813,-1.79456102486761,,,,
BrCCl,185.2,0.127948992,-2.056123594,-3.139986766,1051,5.79427645788337,-3.51543296882338,0.113638657963177,,,,
BrCCl,248.175,0.114217923,-2.16964705,-3.139986766,1051,4.32396494409187,-3.51543296882338,-0.26646905654117,,,,
BrCCl,311.15,0.100486854,-2.297728366,-3.139986766,1051,3.4488188976378,-3.51543296882338,-0.695320485231546,,,,
BrCCl,374.125,0.086755785,-2.444658176,-3.139986766,1051,2.86829268292683,-3.51543296882338,-1.18728184933641,,,,
BrCCl,437.1,0.073024716,-2.61695732,-3.139986766,1051,2.45504461221688,-3.51543296882338,-1.76418671238863,,,,
CCCCBr,160.85,0.131640286,-2.027682186,-2.851098962,1052,6.6714330121231,-2.54815724629235,0.208868304532128,,,,
CCCCBr,214.24,0.120301851,-2.117751268,-2.851098962,1052,5.00886855862584,-2.54815724629235,-0.0927077231261985,,,,
CCCCBr,267.63,0.108963417,-2.216743078,-2.851098962,1052,4.00964017486829,-2.54815724629235,-0.424159495117254,,,,
CCCCBr,321.02,0.097624983,-2.326621849,-2.851098962,1052,3.34278238116005,-2.54815724629235,-0.79206380308121,,,,
CCCCBr,374.41,0.086286548,-2.450081564,-2.851098962,1052,2.86610934537005,-2.54815724629235,-1.20544084211364,,,,
c1(Br)ccccc1,242.43,0.121804617,-2.105337018,-3.023823389,1053,4.42643237223116,-3.12648607364978,-0.0511414040494997,,,,
c1(Br)ccccc1,289.1325,0.112552852,-2.184332374,-3.023823389,1053,3.71144717387357,-3.12648607364978,-0.31563955521235,,,,
c1(Br)ccccc1,335.835,0.103301087,-2.270107385,-3.023823389,1053,3.19531912992988,-3.12648607364978,-0.602837853622112,,,,
c1(Br)ccccc1,382.5375,0.094049321,-2.36393594,-3.023823389,1053,2.80521517498284,-3.12648607364978,-0.917001629576003,,,,
c1(Br)ccccc1,429.24,0.084797556,-2.467488557,-3.023823389,1053,2.5,-3.12648607364978,-1.26372423621347,,,,
BrC(Cl)(Cl)Cl,252.15,0.096517025,-2.338035861,-3.369688697,1054,4.2558001189768,-4.28453813075261,-0.830281050578019,,,,
BrC(Cl)(Cl)Cl,300.3625,0.088489644,-2.424869754,-3.369688697,1054,3.57268300803196,-4.28453813075261,-1.12102477678862,,,,
BrC(Cl)(Cl)Cl,348.575,0.080462263,-2.519966993,-3.369688697,1054,3.07853403141361,-4.28453813075261,-1.43943645526997,,,,
BrC(Cl)(Cl)Cl,396.7875,0.072434881,-2.62506731,-3.369688697,1054,2.70447027691144,-4.28453813075261,-1.79134118664595,,,,
BrC(Cl)(Cl)Cl,445,0.0644075,-2.742525193,-3.369688697,1054,2.4114606741573,-4.28453813075261,-2.18462244349606,,,,
B(Br)(Br)Br,227.31,0.073598932,-2.609124767,-3.388153763,1055,4.72086577801241,-4.34636424389906,-1.73796117341663,,,,
B(Br)(Br)Br,261.57,0.069274635,-2.669676463,-3.388153763,1055,4.10253469434568,-4.34636424389906,-1.94070488460106,,,,
B(Br)(Br)Br,295.83,0.064950337,-2.734132341,-3.388153763,1055,3.62742115404117,-4.34636424389906,-2.15652086956324,,,,
B(Br)(Br)Br,330.09,0.06062604,-2.803030772,-3.388153763,1055,3.25093156411888,-4.34636424389906,-2.38721174229659,,,,
B(Br)(Br)Br,364.35,0.056301743,-2.877029785,-3.388153763,1055,2.94524495677233,-4.34636424389906,-2.63498076464742,,,,
CC(C)(C)OCC(O)COC(C)(C)C,268.1,0.124303974,-2.085025308,-3.143708776,1056,4.00261096605744,-3.52789528070422,0.0168677804645372,,,,
CC(C)(C)OCC(O)COC(C)(C)C,324.6125,0.114496321,-2.16721259,-3.143708776,1056,3.30578766991413,-3.52789528070422,-0.258317815738104,,,,
CC(C)(C)OCC(O)COC(C)(C)C,381.125,0.103945757,-2.263886078,-3.143708776,1056,2.81561167595933,-3.52789528070422,-0.582007208852101,,,,
CC(C)(C)OCC(O)COC(C)(C)C,437.6375,0.092652284,-2.37890167,-3.143708776,1056,2.45202936220045,-3.52789528070422,-0.967111004560051,,,,
CC(C)(C)OCC(O)COC(C)(C)C,494.15,0.080615902,-2.518059359,-3.143708776,1056,2.1716078113933,-3.52789528070422,-1.43304917262901,,,,
CC1=CC(=CC(=C1)C(C)C)C(C)C,212.35,0.139328427,-1.970921352,-2.8882654,1057,5.0534494937603,-2.67260068998427,0.398919168426728,,,,
CC1=CC(=CC(=C1)C(C)C)C(C)C,281.925,0.126317206,-2.06895903,-2.8882654,1057,3.80633147113594,-2.67260068998427,0.0706620924626813,,,,
CC1=CC(=CC(=C1)C(C)C)C(C)C,351.5,0.113305985,-2.177663288,-2.8882654,1057,3.05291607396871,-2.67260068998427,-0.293309623349698,,,,
CC1=CC(=CC(=C1)C(C)C)C(C)C,421.075,0.100294764,-2.299641786,-2.8882654,1057,2.54847711215342,-2.67260068998427,-0.701727140989868,,,,
CC1=CC(=CC(=C1)C(C)C)C(C)C,490.65,0.087283544,-2.438593339,-2.8882654,1057,2.18709874656068,-2.67260068998427,-1.16697510910722,,,,
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,192,0.12977,-2.041991626,-2.777343445,1058,5.5890625,-2.30120351543556,0.160956368744715,,,,
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,269.775,0.1188815,-2.12962808,-2.777343445,1058,3.97775924381429,-2.30120351543556,-0.132474552149777,,,,
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,347.55,0.107993,-2.225688869,-2.777343445,1058,3.08761329305136,-2.30120351543556,-0.454112460709171,,,,
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,425.325,0.0971045,-2.331967561,-2.777343445,1058,2.5230118144948,-2.30120351543556,-0.80996271527358,,,,
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,503.1,0.086216,-2.450899504,-2.777343445,1058,2.1329755515802,-2.30120351543556,-1.208179529914,,,,
c1(C(C)C)cccc(C(OO)(C)C)c1,264,0.15076,-1.892066111,-2.925922223,1059,4.06477272727273,-2.79868607736029,0.662948176081318,,,,
c1(C(C)C)cccc(C(OO)(C)C)c1,353,0.135185,-2.001111068,-2.925922223,1059,3.0399433427762,-2.79868607736029,0.297835706430157,,,,
c1(C(C)C)cccc(C(OO)(C)C)c1,442,0.11961,-2.123518829,-2.925922223,1059,2.42782805429864,-2.79868607736029,-0.112019101648487,,,,
c1(C(C)C)cccc(C(OO)(C)C)c1,531,0.104035,-2.263027898,-2.925922223,1059,2.02090395480226,-2.79868607736029,-0.579133786478196,,,,
c1(C(C)C)cccc(C(OO)(C)C)c1,620,0.08846,-2.425204807,-2.925922223,1059,1.7308064516129,-2.79868607736029,-1.1221466262685,,,,
[SiH3][SiH2][SiH2][SiH2][SiH3],200.35,0.198793977,-1.615486285,-2.729901192,1060,5.35612677813826,-2.14235382045475,1.58901340738356,,,,
[SiH3][SiH2][SiH2][SiH2][SiH3],275.9825,0.176315241,-1.735481743,-2.729901192,1060,3.88829001838885,-2.14235382045475,1.18723565238567,,,,
[SiH3][SiH2][SiH2][SiH2][SiH3],351.615,0.153836506,-1.871864891,-2.729901192,1060,3.05191758030801,-2.14235382045475,0.7305874097248,,,,
[SiH3][SiH2][SiH2][SiH2][SiH3],427.2475,0.131357771,-2.029830606,-2.729901192,1060,2.51165893305403,-2.14235382045475,0.201674804221536,,,,
[SiH3][SiH2][SiH2][SiH2][SiH3],502.88,0.108879035,-2.217517782,-2.729901192,1060,2.13390868596882,-2.14235382045475,-0.426753416913092,,,,
