smiles,temperature,conductivity,splits
N#CCC(=O)OC,0.003178437,-1.748348662,train
N#CCC(=O)OC,0.002708853,-1.836778509,train
N#CCC(=O)OC,0.00236016,-1.933793444,train
N#CCC(=O)OC,0.002091,-2.041241503,train
ClCC(=O)OC,0.004148861,-1.865814101,train
ClCC(=O)OC,0.003552209,-1.935715432,train
ClCC(=O)OC,0.00310559,-2.010872653,train
ClCC(=O)OC,0.002758735,-2.092140878,train
ClCC(=O)OC,0.002481574,-2.180602532,train
CSC(C)(C)C,0.005239992,-1.870127774,train
CSC(C)(C)C,0.004234731,-1.945906809,train
CSC(C)(C)C,0.003553092,-2.027902549,train
CSC(C)(C)C,0.003060467,-2.117227068,train
CSC(C)(C)C,0.002687811,-2.215320007,train
CSCCCC,0.005704507,-1.807045122,train
CSCCCC,0.004336137,-1.89300327,train
CSCCCC,0.003497237,-1.987051111,train
CSCCCC,0.002930317,-2.090870848,train
CSCCCC,0.002521559,-2.206731334,train
c1c(C(=O)OC)cccc1,0.003835091,-1.819690473,train
c1c(C(=O)OC)cccc1,0.00300718,-1.925946231,train
c1c(C(=O)OC)cccc1,0.002473258,-2.044849447,train
c1c(C(=O)OC)cccc1,0.002100344,-2.17982283,train
c1c(C(=O)OC)cccc1,0.001825151,-2.335899507,train
C=CC(=O)OC,0.005093725,-1.650310898,val
C=CC(=O)OC,0.003960553,-1.758535489,val
C=CC(=O)OC,0.003239811,-1.879910259,val
C=CC(=O)OC,0.002741003,-2.018078557,val
C=CC(=O)OC,0.002375297,-2.178445415,val
COCCC#N,0.004759185,-1.743262205,val
COCCC#N,0.003740555,-1.829314369,val
COCCC#N,0.003081094,-1.923474775,val
COCCC#N,0.00261931,-2.027431728,val
COCCC#N,0.002277904,-2.143463076,val
CC(OC)CO,0.004623209,-1.667489307,train
CC(OC)CO,0.003803909,-1.746950247,train
CC(OC)CO,0.003231279,-1.833274516,train
CC(OC)CO,0.002808496,-1.92776079,train
CC(OC)CO,0.002483547,-2.032115229,train
COC(C)COC(C)CO,0.005177323,-1.640947517,test
COC(C)COC(C)CO,0.003842828,-1.748735785,test
COC(C)COC(C)CO,0.003055301,-1.869561759,test
COC(C)COC(C)CO,0.002535658,-2.007019155,test
COC(C)COC(C)CO,0.002167082,-2.166428599,test
COCCOCCOCCOCCOCCO,0.003628447,-1.814199207,train
COCCOCCOCCOCCOCCO,0.002790957,-1.925123584,train
COCCOCCOCCOCCOCCO,0.002267574,-2.049905264,train
COCCOCCOCCOCCOCCO,0.00190949,-2.19250749,train
COCCOCCOCCOCCOCCO,0.001649077,-2.358882043,train
COCCOCCOCCOCCO,0.003421143,-1.775036461,train
COCCOCCOCCOCCO,0.00280623,-1.872511994,train
COCCOCCOCCOCCO,0.002378687,-1.980525507,train
COCCOCCOCCOCCO,0.002064197,-2.101634718,train
COCCOCCOCCOCCO,0.001823154,-2.23945885,train
OCCOC,0.005314908,-1.452005708,train
OCCOC,0.004157788,-1.548230872,train
OCCOC,0.003414426,-1.654710839,train
OCCOC,0.002896557,-1.773894954,train
OCCOC,0.002515091,-1.909230624,train
O1C=CCCC1(OC),0.003921569,-2.017719734,train
O1C=CCCC1(OC),0.003431267,-2.082632869,train
O1C=CCCC1(OC),0.003049943,-2.152053956,train
O1C=CCCC1(OC),0.002744896,-2.226656344,train
O1C=CCCC1(OC),0.002495321,-2.307276078,train
COC(C)CC,0.005970149,-1.781580947,val
COC(C)CC,0.004481793,-1.894017735,val
COC(C)CC,0.003587444,-2.020717115,val
COC(C)CC,0.002990654,-2.165830363,val
COC(C)CC,0.002564103,-2.335635283,val
CC(=O)C(=C)OC,0.00443066,-1.866406251,train
CC(=O)C(=C)OC,0.003689016,-1.940633515,train
CC(=O)C(=C)OC,0.003160057,-2.020815414,train
CC(=O)C(=C)OC,0.002763767,-2.107991316,train
CC(=O)C(=C)OC,0.002455796,-2.20349896,train
c1c(N)c(OC)ccc1,0.003572066,-1.848601477,train
c1c(N)c(OC)ccc1,0.002990654,-1.923375805,train
c1c(N)c(OC)ccc1,0.002572016,-2.004196565,train
c1c(N)c(OC)ccc1,0.00225619,-2.092128239,train
c1c(N)c(OC)ccc1,0.002009444,-2.188543894,train
CC(=O)COC,0.004319654,-1.71085632,train
CC(=O)COC,0.003696345,-1.779494947,train
CC(=O)COC,0.003230235,-1.853194268,train
CC(=O)COC,0.002868514,-1.932760496,train
CC(=O)COC,0.002579647,-2.019208978,train
OC(=O)COC,0.003558719,-1.661762106,train
OC(=O)COC,0.003027413,-1.736781177,train
OC(=O)COC,0.002634144,-1.817887944,train
OC(=O)COC,0.002331301,-1.90615824,train
OC(=O)COC,0.002090913,-2.002981218,train
OC1=CC=C(/C=C/C)C=C1OC,0.003393512,-1.95615418,train
OC1=CC=C(/C=C/C)C=C1OC,0.002810587,-2.041526142,train
OC1=CC=C(/C=C/C)C=C1OC,0.00239857,-2.134872648,train
OC1=CC=C(/C=C/C)C=C1OC,0.002091908,-2.23783825,train
OC1=CC=C(/C=C/C)C=C1OC,0.001854771,-2.352635791,train
COCC(N)C,0.00355682,-1.79948838,train
COCC(N)C,0.003296386,-1.848130729,train
COCC(N)C,0.003071489,-1.899260675,train
COCC(N)C,0.002875319,-1.953146428,train
COCC(N)C,0.002702703,-2.010102064,train
CC(O)COC,0.005666364,-1.576302117,train
CC(O)COC,0.00433515,-1.663568861,train
CC(O)COC,0.003510435,-1.759185566,train
CC(O)COC,0.002949352,-1.864920853,train
CC(O)COC,0.002542912,-1.983172549,train
c1(O)c(OC)cc(CC=C)cc1,0.003787879,-1.750874757,train
c1(O)c(OC)cc(CC=C)cc1,0.003034556,-1.830187893,train
c1(O)c(OC)cc(CC=C)cc1,0.002531165,-1.916337803,train
c1(O)c(OC)cc(CC=C)cc1,0.002171022,-2.010615127,train
c1(O)c(OC)cc(CC=C)cc1,0.001900599,-2.114714792,train
COCCN1CCOCC1,0.004024145,-1.7363399,train
COCCN1CCOCC1,0.003298915,-1.819056342,train
COCCN1CCOCC1,0.00279517,-1.909236832,train
COCCN1CCOCC1,0.002424889,-2.008363252,train
COCCN1CCOCC1,0.002141236,-2.118407926,train
COC(C)(C)C,0.00607718,-1.78883495,val
COC(C)(C)C,0.004867068,-1.872814244,val
COC(C)(C)C,0.004058853,-1.961711343,val
COC(C)(C)C,0.003480834,-2.056225844,val
COC(C)(C)C,0.003046923,-2.157225283,val
Oc1ccc(C)cc1OC,0.003588731,-2.014091875,train
Oc1ccc(C)cc1OC,0.003010688,-2.092756838,train
Oc1ccc(C)cc1OC,0.002593025,-2.178142504,train
Oc1ccc(C)cc1OC,0.002277126,-2.271505215,train
Oc1ccc(C)cc1OC,0.002029839,-2.374490738,train
COCC(C)OC(=O)CC,0.004514673,-1.883139962,train
COCC(C)OC(=O)CC,0.003633721,-1.972001015,train
COCC(C)OC(=O)CC,0.003040438,-2.069535251,train
COCC(C)OC(=O)CC,0.002613696,-2.177620882,train
COCC(C)OC(=O)CC,0.002292001,-2.298820687,train
COCCCCC,0.005681818,-1.796107789,train
COCCCCC,0.004165365,-1.914856009,train
COCCCCC,0.003287851,-2.049629723,train
COCCCCC,0.002715731,-2.205439235,train
COCCCCC,0.002313208,-2.390087682,train
CO,0.00569898,-1.450756384,val
CO,0.004628237,-1.500647456,val
CO,0.003896205,-1.553159002,val
CO,0.003364115,-1.608581529,val
CO,0.002959893,-1.667256927,val
CS(=O)(=O)Cl,0.004129672,-2.062134418,train
CS(=O)(=O)Cl,0.003157164,-2.180548539,train
CS(=O)(=O)Cl,0.002555388,-2.314892013,train
CS(=O)(=O)Cl,0.002146291,-2.470126378,train
CS(=O)(=O)Cl,0.001850105,-2.653967069,train
C=C(C)C#N,0.004213187,-1.658986834,train
C=C(C)C#N,0.0037192,-1.719251439,train
C=C(C)C#N,0.003328895,-1.783382098,train
C=C(C)C#N,0.003012729,-1.851909044,train
C=C(C)C#N,0.00275141,-1.92547968,train
C=C(C)C=O,0.005204267,-1.877510252,train
C=C(C)C=O,0.004359198,-1.945884269,train
C=C(C)C=O,0.003750234,-2.019278655,train
C=C(C)C=O,0.003290556,-2.098489487,train
C=C(C)C=O,0.002931262,-2.184518631,train
[Hg],0.00426785,2.033253169,test
[Hg],0.002252214,2.333730548,test
[Hg],0.001529742,2.520288425,test
[Hg],0.001158208,2.638083706,test
[Hg],0.00093188,2.706645041,test
SCCC(=O)O,0.003440564,-1.574436183,train
SCCC(=O)O,0.002913435,-1.649651342,train
SCCC(=O)O,0.002526369,-1.730987319,train
SCCC(=O)O,0.002230089,-1.819529265,train
SCCC(=O)O,0.001996008,-1.916679226,train
SCC(=O)O,0.003896357,-1.741636023,train
SCC(=O)O,0.003167188,-1.820551428,train
SCC(=O)O,0.002667912,-1.906232175,train
SCC(=O)O,0.002304612,-1.999947932,train
SCC(=O)O,0.002028398,-2.103363156,train
CC1CCC(C(C)(C)OO)CC1,0.003464403,-1.900897243,train
CC1CCC(C(C)(C)OO)CC1,0.002861333,-1.992506701,train
CC1CCC(C(C)(C)OO)CC1,0.002437093,-2.093362632,train
CC1CCC(C(C)(C)OO)CC1,0.00212241,-2.205543322,train
CC1CCC(C(C)(C)OO)CC1,0.001879699,-2.331917513,train
CC(C)C1C=CC(C)=CC1,0.005191569,-1.955415492,train
CC(C)C1C=CC(C)=CC1,0.003898597,-2.049350066,train
CC(C)C1C=CC(C)=CC1,0.003121245,-2.153031765,train
CC(C)C1C=CC(C)=CC1,0.002602354,-2.268720332,train
CC(C)C1C=CC(C)=CC1,0.002231396,-2.399565156,train
CC(C)C1C=CC(=C)CC1,0.005090613,-1.974873332,train
CC(C)C1C=CC(=C)CC1,0.003859253,-2.064936924,train
CC(C)C1C=CC(=C)CC1,0.003107568,-2.163922102,train
CC(C)C1C=CC(=C)CC1,0.002600966,-2.273792701,train
CC(C)C1C=CC(=C)CC1,0.002236386,-2.397241986,train
CCCCC/C=CC/C=CCCCCCCCC(=O)O,0.003729256,-1.927717827,val
CCCCC/C=CC/C=CCCCCCCCC(=O)O,0.002792419,-2.046900472,val
CCCCC/C=CC/C=CCCCCCCCC(=O)O,0.002231769,-2.182234246,val
CCCCC/C=CC/C=CCCCCCCCC(=O)O,0.001858607,-2.338793061,val
CCCCC/C=CC/C=CCCCCCCCC(=O)O,0.001592357,-2.524495904,val
C1=[C@](C)(CCC([C@](=C)(C))C1),0.005030181,-1.983515115,train
C1=[C@](C)(CCC([C@](=C)(C))C1),0.003820439,-2.073107802,train
C1=[C@](C)(CCC([C@](=C)(C))C1),0.003079766,-2.171524463,train
C1=[C@](C)(CCC([C@](=C)(C))C1),0.002579647,-2.280694842,train
C1=[C@](C)(CCC([C@](=C)(C))C1),0.002219263,-2.403260822,train
CC(O)C#N,0.004291845,-1.441359476,test
CC(O)C#N,0.003460208,-1.529287334,test
CC(O)C#N,0.002898551,-1.625698401,test
CC(O)C#N,0.002493766,-1.732406093,test
CC(O)C#N,0.002188184,-1.851875655,test
C1=CON=C1,0.004853191,-1.827509473,train
C1=CON=C1,0.004056589,-1.893095428,train
C1=CON=C1,0.003484624,-1.963286782,train
C1=CON=C1,0.003054018,-2.038779406,train
C1=CON=C1,0.00271813,-2.120439968,train
CC(C)CC(=O)O,0.004100882,-1.921908019,train
CC(C)CC(=O)O,0.003386301,-2.013930019,train
CC(C)CC(=O)O,0.002883797,-2.11528636,train
CC(C)CC(=O)O,0.002511159,-2.228086526,train
CC(C)CC(=O)O,0.002223804,-2.355247746,train
C1CCCC1(C(C)C),0.006180852,-1.94372855,train
C1CCCC1(C(C)C),0.004520029,-2.034191121,train
C1CCCC1(C(C)C),0.003562713,-2.133658601,train
C1CCCC1(C(C)C),0.002940031,-2.244123751,train
C1CCCC1(C(C)C),0.002502628,-2.368324442,train
CC(C)N,0.005619556,-1.726417896,val
CC(C)N,0.004765309,-1.787788564,val
CC(C)N,0.004136505,-1.853173277,val
CC(C)N,0.003654303,-1.923134104,val
CC(C)N,0.003272787,-1.998360112,val
CCCCCCCCCCCCCC(=O)OC(C)C,0.003729256,-1.934728329,train
CCCCCCCCCCCCCC(=O)OC(C)C,0.002688895,-2.045456047,train
CCCCCCCCCCCCCC(=O)OC(C)C,0.002102386,-2.169988938,train
CCCCCCCCCCCCCC(=O)OC(C)C,0.001725923,-2.312266103,train
CCCCCCCCCCCCCC(=O)OC(C)C,0.001463807,-2.478198083,train
CC(I)C,0.005460005,-2.315824448,train
CC(I)C,0.004385484,-2.384136964,train
CC(I)C,0.003664346,-2.457460485,train
CC(I)C,0.003146881,-2.536588778,train
CC(I)C,0.00275748,-2.622520559,train
CC(C)OC(C)C,0.00532907,-1.967606328,train
CC(C)OC(C)C,0.004153471,-2.078470813,train
CC(C)OC(C)C,0.003402807,-2.203176686,train
CC(C)OC(C)C,0.002881948,-2.345679981,train
CC(C)OC(C)C,0.002499375,-2.511919678,train
C(Cl)(C)C,0.006411489,-1.812747893,train
C(Cl)(C)C,0.004680498,-1.93073999,train
C(Cl)(C)C,0.003685481,-2.06454024,train
C(Cl)(C)C,0.003039352,-2.219049508,train
C(Cl)(C)C,0.002585984,-2.401873305,train
C=CC(=O)OC(C)C,0.005263158,-1.81496689,val
C=CC(=O)OC(C)C,0.003929273,-1.932040538,val
C=CC(=O)OC(C)C,0.003134796,-2.064660679,val
C=CC(=O)OC(C)C,0.002607562,-2.217597554,val
C=CC(=O)OC(C)C,0.002232143,-2.398222366,val
CC(=O)OC(C)C,0.005006258,-1.804754439,train
CC(=O)OC(C)C,0.003919071,-1.914059315,train
CC(=O)OC(C)C,0.003219834,-2.036794858,train
CC(=O)OC(C)C,0.002732334,-2.176730013,train
CC(=O)OC(C)C,0.002373042,-2.339483233,train
CC(=O)OCCC(C)C,0.005137426,-1.854085336,train
CC(=O)OCCC(C)C,0.003796327,-1.971715953,train
CC(=O)OCCC(C)C,0.003010461,-2.105051413,train
CC(=O)OCCC(C)C,0.002494154,-2.258940813,train
CC(=O)OCCC(C)C,0.002129019,-2.440896807,train
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,0.004691532,-1.837593629,val
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,0.00332931,-1.944042634,val
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,0.002580146,-2.06318795,val
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,0.002106205,-2.198473577,val
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,0.001779359,-2.354968033,val
CC(C)C#N,0.004957858,-1.582397813,train
CC(C)C#N,0.004073901,-1.658948008,train
CC(C)C#N,0.003457456,-1.741847534,train
CC(C)C#N,0.003003048,-1.832245708,train
CC(C)C#N,0.00265421,-1.931635242,train
CC(C)C(=O)O,0.004402377,-1.841240974,val
CC(C)C(=O)O,0.003435836,-1.949904777,val
CC(C)C(=O)O,0.002817298,-2.071832325,val
CC(C)C(=O)O,0.00238749,-2.210717742,val
CC(C)C(=O)O,0.002071466,-2.372052005,val
c1(C=C)ccc(CC(C)C)cc1,0.004,-2.04647109,train
c1(C=C)ccc(CC(C)C)cc1,0.003139717,-2.13855922,train
c1(C=C)ccc(CC(C)C)cc1,0.002583979,-2.23999572,train
c1(C=C)ccc(CC(C)C)cc1,0.00219539,-2.352895292,train
c1(C=C)ccc(CC(C)C)cc1,0.001908397,-2.480182785,train
c1(CC(C)C)ccccc1,0.0045106,-1.991234347,train
c1(CC(C)C)ccccc1,0.00360023,-2.075138493,train
c1(CC(C)C)ccccc1,0.002995626,-2.166732696,train
c1(CC(C)C)ccccc1,0.002564892,-2.267570135,train
c1(CC(C)C)ccccc1,0.002242454,-2.379727943,train
CC(C)CN,0.005303633,-1.636452133,test
CC(C)CN,0.00441243,-1.709985695,test
CC(C)CN,0.003777648,-1.789358673,test
CC(C)CN,0.003302537,-1.875579065,test
CC(C)CN,0.002933584,-1.96994096,test
CC(C)OCC(C)C,0.005555556,-1.935176363,train
CC(C)OCC(C)C,0.004125413,-2.052823136,train
CC(C)OCC(C)C,0.00328084,-2.186179272,train
CC(C)OCC(C)C,0.002723312,-2.340096428,train
CC(C)OCC(C)C,0.002327747,-2.522091018,train
CC(C)CC(=O)C,0.005286809,-1.740011512,train
CC(C)CC(=O)C,0.003894346,-1.858343922,train
CC(C)CC(=O)C,0.003082472,-1.992582023,train
CC(C)CC(=O)C,0.002550711,-2.147675844,train
CC(C)CC(=O)C,0.002175426,-2.331319191,train
CC(C)COC(=O)C(=C)C,0.004444444,-1.94443349,train
CC(C)COC(=O)C(=C)C,0.003433476,-2.057167383,train
CC(C)COC(=O)C(=C)C,0.002797203,-2.184244257,train
CC(C)COC(=O)C(=C)C,0.002359882,-2.329853109,train
CC(C)COC(=O)C(=C)C,0.002040816,-2.500337495,train
C(=O)OCC(C)C,0.005638568,-1.683688025,train
C(=O)OCC(C)C,0.004428355,-1.767142098,train
C(=O)OCC(C)C,0.003645843,-1.858200086,train
C(=O)OCC(C)C,0.003098349,-1.958387984,train
C(=O)OCC(C)C,0.00269382,-2.069742569,train
CC(C)COC(=O)C=C,0.004716981,-1.879274828,train
CC(C)COC(=O)C=C,0.003623188,-1.991882048,train
CC(C)COC(=O)C=C,0.002941176,-2.118797944,train
CC(C)COC(=O)C=C,0.002475248,-2.264195494,train
CC(C)COC(=O)C=C,0.002136752,-2.434389977,train
ICCCCCC,0.005045409,-2.214217411,train
ICCCCCC,0.003812792,-2.310318922,train
ICCCCCC,0.003064195,-2.412919737,train
ICCCCCC,0.002561311,-2.52310085,train
ICCCCCC,0.00220022,-2.642251506,train
c1(I)ccccc1,0.004135136,-2.247326561,train
c1(I)ccccc1,0.003369584,-2.301681202,train
c1(I)ccccc1,0.002843211,-2.359160947,train
c1(I)ccccc1,0.002459072,-2.420147191,train
c1(I)ccccc1,0.002166378,-2.485095708,train
c1(CC=C2)c2cccc1,0.00368053,-1.876583379,train
c1(CC=C2)c2cccc1,0.00314745,-1.945267985,train
c1(CC=C2)c2cccc1,0.002749254,-2.01902031,train
c1(CC=C2)c2cccc1,0.002440498,-2.098648337,train
c1(CC=C2)c2cccc1,0.002194089,-2.185169769,train
C1=CC2=C(C=C1)CCC2,0.004509786,-1.901087244,test
C1=CC2=C(C=C1)CCC2,0.003583138,-1.979694528,test
C1=CC2=C(C=C1)CCC2,0.002972387,-2.065012148,test
C1=CC2=C(C=C1)CCC2,0.002539521,-2.158293598,test
C1=CC2=C(C=C1)CCC2,0.002216705,-2.261180228,test
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.003888781,-2.765266317,train
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.003419096,-2.84300844,train
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.003050641,-2.927307937,train
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.002753873,-3.019373334,train
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.002509725,-3.120782476,train
C/C=C/CCCCCCCCCCCCCCCCC,0.003508772,-1.868828652,train
C/C=C/CCCCCCCCCCCCCCCCC,0.00276434,-1.978049747,train
C/C=C/CCCCCCCCCCCCCCCCC,0.002280502,-2.100679642,train
C/C=C/CCCCCCCCCCCCCCCCC,0.001940805,-2.240477336,train
C/C=C/CCCCCCCCCCCCCCCCC,0.001689189,-2.403044749,train
O=C(OCC(O)C)C=C,0.004112688,-2.02482791,val
O=C(OCC(O)C)C=C,0.00325839,-2.115591965,val
O=C(OCC(O)C)C=C,0.002697963,-2.215424027,val
O=C(OCC(O)C)C=C,0.002302026,-2.326339304,val
O=C(OCC(O)C)C=C,0.002007427,-2.451109348,val
CC(O)COC(=O)C(C)=C,0.005,-1.7717451,train
CC(O)COC(=O)C(C)=C,0.003686636,-1.874535609,train
CC(O)COC(=O)C(C)=C,0.002919708,-1.989115398,train
CC(O)COC(=O)C(C)=C,0.002416918,-2.11854335,train
CC(O)COC(=O)C(C)=C,0.002061856,-2.267248838,train
CC(O)COC(C)COC(C)COC(C)COC(C)CO,0.003552398,-2.393337605,train
CC(O)COC(C)COC(C)COC(C)COC(C)CO,0.002735417,-2.510425216,train
CC(O)COC(C)COC(C)COC(C)COC(C)CO,0.002223952,-2.643063202,train
CC(O)COC(C)COC(C)COC(C)COC(C)CO,0.001873624,-2.796023914,train
CC(O)COC(C)COC(C)COC(C)COC(C)CO,0.001618647,-2.976682086,train
CC(O)COC(C)COC(C)COC(C)CO,0.003760812,-2.241225682,train
CC(O)COC(C)COC(C)COC(C)CO,0.002884962,-2.354448234,train
CC(O)COC(C)COC(C)COC(C)CO,0.002340002,-2.482146662,train
CC(O)COC(C)COC(C)COC(C)CO,0.001968213,-2.628572468,train
CC(O)COC(C)COC(C)COC(C)CO,0.00169837,-2.800178648,train
CC(O)COC(C)COCC(O)C,0.004383081,-1.749033426,train
CC(O)COC(C)COCC(O)C,0.003178917,-1.869137311,train
CC(O)COC(C)COCC(O)C,0.002493797,-2.005660663,train
CC(O)COC(C)COCC(O)C,0.002051629,-2.163814598,train
CC(O)COC(C)COCC(O)C,0.001742646,-2.351767774,train
CC(O)C(O)=O,0.003434656,-1.718413733,val
CC(O)C(O)=O,0.002828994,-1.82011555,val
CC(O)C(O)=O,0.002404916,-1.933344025,val
CC(O)C(O)=O,0.002091405,-2.061049792,val
CC(O)C(O)=O,0.001850207,-2.207485481,val
CC(=O)CO,0.003903963,-1.807563599,train
CC(=O)CO,0.003369556,-1.882006242,train
CC(=O)CO,0.002963841,-1.962439469,train
CC(=O)CO,0.002645328,-2.049912565,train
CC(=O)CO,0.00238863,-2.14577709,train
N(O)=C(CC)C,0.004104248,-1.553408538,train
N(O)=C(CC)C,0.003459908,-1.631757553,train
N(O)=C(CC)C,0.002990431,-1.716771039,train
N(O)=C(CC)C,0.002633138,-1.809689007,train
N(O)=C(CC)C,0.002352111,-1.912133391,train
OCCN(CCO)N=O,0.003448276,-1.464379153,train
OCCN(CCO)N=O,0.002532158,-1.583073625,train
OCCN(CCO)N=O,0.00200064,-1.717778085,train
OCCN(CCO)N=O,0.001653549,-1.873494934,train
OCCN(CCO)N=O,0.001409086,-2.058013334,train
C=C(C)C(=O)OCCO,0.003829217,-1.532773489,train
C=C(C)C(=O)OCCO,0.003118665,-1.625515162,train
C=C(C)C(=O)OCCO,0.002630541,-1.727745323,train
C=C(C)C(=O)OCCO,0.002274537,-1.841629146,train
C=C(C)C(=O)OCCO,0.002003406,-1.970169502,train
C=CC(=O)OCCO,0.004694836,-1.461581299,train
C=CC(=O)OCCO,0.003561888,-1.561550012,train
C=CC(=O)OCCO,0.00286944,-1.672633975,train
C=CC(=O)OCCO,0.002402402,-1.797617635,train
C=CC(=O)OCCO,0.002066116,-1.940483818,train
OCCCC=O,0.004125413,-1.318947911,train
OCCCC=O,0.003450656,-1.405601306,train
OCCCC=O,0.002965599,-1.500482123,train
OCCCC=O,0.002600104,-1.605318061,train
OCCCC=O,0.002314815,-1.722445817,train
CC(O)CC=O,0.004310345,-1.608127172,train
CC(O)CC=O,0.003508772,-1.697700435,train
CC(O)CC=O,0.00295858,-1.796093568,train
CC(O)CC=O,0.002557545,-1.90523509,train
CC(O)CC=O,0.002252252,-2.027764577,train
CC(C(=O)C)O,0.003470415,-1.687952742,train
CC(C(=O)C)O,0.003123536,-1.748267487,train
CC(C(=O)C)O,0.002839699,-1.812454931,train
CC(C(=O)C)O,0.00260315,-1.881046721,train
CC(C(=O)C)O,0.00240298,-1.954692108,train
c1(C(=O)C)c(O)cccc1,0.003595182,-2.021265544,train
c1(C(=O)C)c(O)cccc1,0.003019096,-2.08429482,train
c1(C(=O)C)c(O)cccc1,0.002602134,-2.151565539,train
c1(C(=O)C)c(O)cccc1,0.002286368,-2.223690182,train
c1(C(=O)C)c(O)cccc1,0.002038944,-2.301423967,train
O=C1C[C@H](O)CO1,0.004344992,-1.697334918,train
O=C1C[C@H](O)CO1,0.00317347,-1.79047831,train
O=C1C[C@H](O)CO1,0.002499531,-1.89319689,train
O=C1C[C@H](O)CO1,0.002061696,-2.007687292,train
O=C1C[C@H](O)CO1,0.001754386,-2.137001165,train
OCC(C)C=O,0.004504505,-1.648362437,train
OCC(C)C=O,0.003616637,-1.737488353,train
OCC(C)C=O,0.003021148,-1.835341958,train
OCC(C)C=O,0.002594034,-1.943819845,train
OCC(C)C=O,0.002272727,-2.06551339,train
N#CC(O)C=C,0.005181347,-1.664962515,train
N#CC(O)C=C,0.003846154,-1.764776798,train
N#CC(O)C=C,0.003058104,-1.875670022,train
N#CC(O)C=C,0.002538071,-2.00041227,train
N#CC(O)C=C,0.002169197,-2.14296298,train
COO,0.005046682,-1.321743603,train
COO,0.004177109,-1.386915554,train
COO,0.003563157,-1.460458323,train
COO,0.003106555,-1.544000139,train
COO,0.002753683,-1.639737648,train
CCOO,0.005775339,-1.33186095,train
CCOO,0.004506534,-1.405942855,train
CCOO,0.003694809,-1.491209465,train
CCOO,0.00313087,-1.590229579,train
CCOO,0.002716284,-1.706656662,train
c1c(CCCCOO)cccc1,0.003749531,-1.768747234,train
c1c(CCCCOO)cccc1,0.002909091,-1.860056533,train
c1c(CCCCOO)cccc1,0.002376426,-1.970005638,train
c1c(CCCCOO)cccc1,0.002008637,-2.104363613,train
c1c(CCCCOO)cccc1,0.001739433,-2.272392123,train
C#N,0.003848226,-1.37309178,train
C#N,0.003709268,-1.40045276,train
C#N,0.003579995,-1.428583431,train
C#N,0.00345943,-1.457528399,train
C#N,0.00334672,-1.487336216,train
N#CCCO,0.004382121,-1.437242073,train
N#CCCO,0.003393425,-1.531605029,train
N#CCCO,0.002768741,-1.635808993,train
N#CCCO,0.002338292,-1.752148217,train
N#CCCO,0.002023677,-1.883826404,train
CCC#CCC,0.005880623,-1.806776421,train
CCC#CCC,0.004626952,-1.885328775,train
CCC#CCC,0.003813883,-1.970581684,train
CCC#CCC,0.003243857,-2.063785775,train
CCC#CCC,0.002822069,-2.166578192,train
CC#CCCC,0.00544514,-1.818762697,train
CC#CCCC,0.00440228,-1.89406386,train
CC#CCCC,0.003694672,-1.975500497,train
CC#CCCC,0.003183041,-2.064161676,train
CC#CCCC,0.002795873,-2.161455217,train
C#CCCCC,0.007079646,-1.748863039,train
C#CCCCC,0.005206774,-1.837326893,train
C#CCCCC,0.004117514,-1.934382765,train
C#CCCCC,0.003405154,-2.041881129,train
C#CCCCC,0.002902926,-2.162342831,train
OCCOCCOCCOCCCCCC,0.004047764,-1.79039538,test
OCCOCCOCCOCCCCCC,0.003051455,-1.909743595,test
OCCOCCOCCOCCCCCC,0.00244873,-2.045290968,test
OCCOCCOCCOCCCCCC,0.002044833,-2.202135958,test
OCCOCCOCCOCCCCCC,0.00175531,-2.388241788,test
c1(CCCCCC)cccc2ccccc21,0.003919263,-2.0467693,train
c1(CCCCCC)cccc2ccccc21,0.002939879,-2.147669591,train
c1(CCCCCC)cccc2ccccc21,0.002352111,-2.259905177,train
c1(CCCCCC)cccc2ccccc21,0.001960208,-2.386349058,train
c1(CCCCCC)cccc2ccccc21,0.001680249,-2.53112719,train
CCCCCCC1CCCCC1,0.004431838,-1.968724406,train
CCCCCCC1CCCCC1,0.00340469,-2.06595687,train
CCCCCCC1CCCCC1,0.002764073,-2.173671873,train
CCCCCCC1CCCCC1,0.002326352,-2.294405835,train
CCCCCCC1CCCCC1,0.002008314,-2.431744116,train
C1C2C(CCC1)CC[C@@H](C2)CCCCCC,0.00427899,-2.072914807,train
