smiles,Conductivity,temperature,splits,Conductivity_original,temperature,,mean,-2.099614069
c1cc(C)ccc1C=O,0.935606809,0.493594538,train,-1.856120982,0.003745318,,,
c1cc(C)ccc1C=O,0.648329304,-0.094456546,train,-1.930885387,0.003121586,,,
c1cc(C)ccc1C=O,0.337825476,-0.514606305,train,-2.011694478,0.002675943,,,
c1cc(C)ccc1C=O,6.65E-06,-0.82977967,train,-2.099612339,0.002341646,,,
c1cc(C)ccc1C=O,-0.370400603,-1.074950545,train,-2.196011386,0.002081599,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],0.73758044,0.748092478,train,-1.907657644,0.004015258,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],0.636112126,0.22437109,train,-1.934064926,0.003459759,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],0.531891464,-0.17205136,train,-1.961188511,0.003039283,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],0.424764963,-0.482558835,train,-1.989068345,0.002709935,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],0.314565926,-0.732349403,train,-2.017747811,0.002444988,,,
S1C=CC=C1,0.993648377,0.975445481,train,-1.841015576,0.004256406,,,
S1C=CC=C1,0.842317952,0.51310944,train,-1.880399548,0.003766017,,,
S1C=CC=C1,0.684782314,0.146301108,train,-1.921398436,0.003376952,,,
S1C=CC=C1,0.520510742,-0.151814277,train,-1.964150361,0.003060748,,,
S1C=CC=C1,0.348901369,-0.398881111,train,-2.00881196,0.00279869,,,
ClS(=O)Cl,1.334223047,2.552772693,train,-1.752380503,0.00592944,,,
ClS(=O)Cl,1.060053221,1.374812278,train,-1.823733615,0.004680005,,,
ClS(=O)Cl,0.764807029,0.60688355,train,-1.900571883,0.003865481,,,
ClS(=O)Cl,0.444972184,0.066634974,train,-1.983809385,0.003292452,,,
ClS(=O)Cl,0.096077962,-0.334116788,train,-2.074609634,0.002867384,,,
OCCSCCO,2.185579026,0.54798058,train,-1.530813822,0.003803004,,,
OCCSCCO,1.787693999,-0.231535092,train,-1.634364002,0.00297619,,,
OCCSCCO,1.343797574,-0.732631299,train,-1.749888718,0.002444689,,,
OCCSCCO,0.841839642,-1.081871599,train,-1.880524029,0.002074258,,,
OCCSCCO,0.264312777,-1.339200752,train,-2.030826269,0.001801315,,,
S1CC1,0.628526407,2.706022993,train,-1.936039121,0.006091989,,,
S1CC1,0.37025205,1.558556321,train,-2.003255413,0.004874898,,,
S1CC1,0.093358416,0.793236306,train,-2.0753174,0.004063141,,,
S1CC1,-0.205049083,0.246411739,train,-2.152978403,0.003483137,,,
S1CC1,-0.528597366,-0.163798137,train,-2.237182333,0.003048037,,,
S1CCCC1,1.181147468,2.28965384,train,-1.792218654,0.005650356,,,
S1CCCC1,0.905663374,1.038553314,train,-1.863913806,0.004323343,,,
S1CCCC1,0.608892419,0.263341499,train,-1.941148896,0.003501094,,,
S1CCCC1,0.287267341,-0.264117126,train,-2.024852309,0.002941631,,,
S1CCCC1,-0.063758531,-0.646229842,train,-2.116207323,0.002536333,,,
S1CCC1,0.840388361,1.678624026,val,-1.880901727,0.005002251,,,
S1CCC1,0.590130891,0.858978308,val,-1.946031612,0.004132872,,,
S1CCC1,0.322431609,0.282053141,val,-2.015700755,0.003520941,,,
S1CCC1,0.034675914,-0.146061345,val,-2.09058961,0.00306685,,,
S1CCC1,-0.276386671,-0.476364675,val,-2.171544118,0.002716505,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-0.074658398,0.246955731,train,-2.11904403,0.003483714,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-0.329071763,-0.044472412,train,-2.185255493,0.003174603,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-0.601532193,-0.288397855,train,-2.256163732,0.002915877,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-0.894796887,-0.495559971,train,-2.332486312,0.002696145,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-1.212307549,-0.673688731,train,-2.415118942,0.002507208,,,
C[Si](C)(C)C,0.954211215,2.378709263,test,-1.851279157,0.005744815,,,
C[Si](C)(C)C,0.683201978,1.550281414,test,-1.921809721,0.004866121,,,
C[Si](C)(C)C,0.391617985,0.941656669,test,-1.997694896,0.004220567,,,
C[Si](C)(C)C,0.076076641,0.475602248,test,-2.079815008,0.003726234,,,
C[Si](C)(C)C,-0.267714126,0.10727413,test,-2.169287075,0.003335557,,,
CC(C)C(C)(C)C(C)C,0.299745078,2.474979893,train,-2.021604959,0.005846927,,,
CC(C)C(C)(C)C(C)C,-0.05233507,1.027218096,train,-2.11323435,0.00431132,,,
CC(C)C(C)(C)C(C)C,-0.43996046,0.181741695,train,-2.214114444,0.003414543,,,
CC(C)C(C)(C)C(C)C,-0.871122573,-0.372572432,train,-2.326325036,0.002826595,,,
CC(C)C(C)(C)C(C)C,-1.356853272,-0.764032954,train,-2.452737185,0.002411382,,,
CC(C)(C)CC(C)(C)C,-0.020173992,1.518192461,train,-2.104864381,0.004832085,,,
CC(C)(C)CC(C)(C)C,-0.335904757,0.67325911,train,-2.18703379,0.003935884,,,
CC(C)(C)CC(C)(C)C,-0.679920422,0.092708899,train,-2.276564387,0.003320108,,,
CC(C)(C)CC(C)(C)C,-1.057791982,-0.330760439,train,-2.374906032,0.002870944,,,
CC(C)(C)CC(C)(C)C,-1.476917934,-0.653304571,train,-2.483984195,0.002528829,,,
CC(C)(C)C(C)C(C)C,0.344915275,3.16267681,train,-2.009849347,0.006576351,,,
CC(C)(C)C(C)C(C)C,-0.022386748,1.335619368,train,-2.105440254,0.004638434,,,
CC(C)(C)C(C)C(C)C,-0.42854667,0.340267872,train,-2.211143988,0.003582688,,,
CC(C)(C)C(C)C(C)C,-0.882769679,-0.285990901,train,-2.329356213,0.00291843,,,
CC(C)(C)C(C)C(C)C,-1.397976975,-0.716345467,train,-2.463439691,0.002461963,,,
CC(C)(C)C(C)(C)CC,-0.209425273,0.543758746,train,-2.154117313,0.003798526,,,
CC(C)(C)C(C)(C)CC,-0.464300088,0.096767629,train,-2.220448869,0.003324413,,,
CC(C)(C)C(C)(C)CC,-0.737289852,-0.251023597,train,-2.291494868,0.002955519,,,
CC(C)(C)C(C)(C)CC,-1.031167929,-0.529338411,train,-2.367977082,0.002660317,,,
CC(C)(C)C(C)(C)CC,-1.349397784,-0.757104358,train,-2.450796883,0.002418731,,,
CC(C)(C)CCC(C)(C)C,-0.453576596,0.581007613,train,-2.217658064,0.003838035,,,
CC(C)(C)CCC(C)(C)C,-0.731170598,0.125579428,train,-2.289902323,0.003354973,,,
CC(C)(C)CCC(C)(C)C,-1.030391749,-0.228023183,train,-2.36777508,0.002979915,,,
CC(C)(C)CCC(C)(C)C,-1.354896856,-0.510514577,train,-2.452228025,0.002680283,,,
CC(C)(C)CCC(C)(C)C,-1.709356572,-0.741387974,train,-2.544476702,0.002435401,,,
CC(C)(C)C(C)(C)CCC,-0.014359725,1.264580748,train,-2.103351209,0.004563085,,,
CC(C)(C)C(C)(C)CCC,-0.342170381,0.419439981,train,-2.188664428,0.003666664,,,
CC(C)(C)C(C)(C)CCC,-0.70057825,-0.148166605,train,-2.281940618,0.003064617,,,
CC(C)(C)C(C)(C)CCC,-1.095888663,-0.555665004,train,-2.384820751,0.002632393,,,
CC(C)(C)C(C)(C)CCC,-1.536582294,-0.862426757,train,-2.499511935,0.002307018,,,
CN(C)CCN(C)C,0.72239861,1.286282934,train,-1.911608738,0.004586104,,,
CN(C)CCN(C)C,0.417105914,0.559952184,train,-1.991061624,0.003815702,,,
CN(C)CCN(C)C,0.085446885,0.042550347,train,-2.077376388,0.003266906,,,
CN(C)CCN(C)C,-0.277566887,-0.344733596,train,-2.171851271,0.002856123,,,
CN(C)CCN(C)C,-0.678488837,-0.645502004,train,-2.276191815,0.002537105,,,
c1(C)c(C)c(C)cc(C)c1,0.421036508,0.741870978,train,-1.990038681,0.004008659,,,
c1(C)c(C)c(C)cc(C)c1,0.105059082,0.054850044,train,-2.072272284,0.003279952,,,
c1(C)c(C)c(C)cc(C)c1,-0.239249469,-0.420814282,train,-2.161879105,0.002775426,,,
c1(C)c(C)c(C)cc(C)c1,-0.617474479,-0.769652009,train,-2.260312736,0.002405422,,,
c1(C)c(C)c(C)cc(C)c1,-1.037035395,-1.036421363,train,-2.369504099,0.002122466,,,
c1(C)c(C)c(C)c(C)cc1,0.386401301,0.494918221,train,-1.999052546,0.003746722,,,
c1(C)c(C)c(C)c(C)cc1,0.085312653,-0.088680987,train,-2.077411322,0.003127712,,,
c1(C)c(C)c(C)c(C)cc1,-0.241390255,-0.506784882,train,-2.162436248,0.002684239,,,
c1(C)c(C)c(C)c(C)cc1,-0.598474194,-0.821047507,train,-2.255367883,0.002350908,,,
c1(C)c(C)c(C)c(C)cc1,-0.992174376,-1.065880862,train,-2.357828951,0.002091219,,,
CO[Si](OC)(OC)OC,1.164684832,0.40526978,train,-1.79650308,0.003651634,,,
CO[Si](OC)(OC)OC,0.96571931,0.066839561,train,-1.848284158,0.003292669,,,
CO[Si](OC)(OC)OC,0.755885828,-0.211009513,train,-1.902893639,0.002997961,,,
CO[Si](OC)(OC)OC,0.533928163,-0.443206594,train,-1.960658457,0.002751675,,,
CO[Si](OC)(OC)OC,0.298358869,-0.64014976,train,-2.021965722,0.002542782,,,
C1CCCc2ccccc21,0.313174556,0.934197279,test,-2.018109917,0.004212655,,,
C1CCCc2ccccc21,0.217707791,0.123856,test,-2.042955287,0.003353145,,,
C1CCCc2ccccc21,0.119808556,-0.411850192,test,-2.068433711,0.002784934,,,
C1CCCc2ccccc21,0.019349647,-0.792307361,test,-2.094578294,0.002381392,,,
C1CCCc2ccccc21,-0.083806395,-1.076460902,test,-2.12142481,0.002079997,,,
OCC1OCCC1,1.290594674,1.847474746,train,-1.763734853,0.005181347,,,
OCC1OCCC1,0.92639067,0.624577917,train,-1.858519496,0.003884249,,,
OCC1OCCC1,0.524016186,-0.10862769,train,-1.963238064,0.003106555,,,
OCC1OCCC1,0.07452339,-0.597210186,train,-2.080219244,0.002588327,,,
OCC1OCCC1,-0.434604791,-0.946089396,train,-2.212720623,0.002218279,,,
C1COCC1,0.861240455,2.688581295,train,-1.875474938,0.006073489,,,
C1COCC1,0.578859291,1.48937312,train,-1.948965063,0.004801517,,,
C1COCC1,0.274068102,0.70548571,train,-2.028287431,0.003970066,,,
C1COCC1,-0.056999081,0.153008148,train,-2.114448166,0.003384066,,,
C1COCC1,-0.419303846,-0.257349748,train,-2.208738529,0.002948809,,,
CC(F)(F)CC(C)(F)F,-0.762352807,0.588662161,train,-2.29801754,0.003846154,,,
CC(F)(F)CC(C)(F)F,-1.102648505,0.125207967,train,-2.38658001,0.003354579,,,
CC(F)(F)CC(C)(F)F,-1.476036045,-0.233203838,train,-2.483754682,0.00297442,,,
CC(F)(F)CC(C)(F)F,-1.889651585,-0.51864995,train,-2.591398752,0.002671654,,,
CC(F)(F)CC(C)(F)F,-2.353221733,-0.751354254,train,-2.712043584,0.00242483,,,
CC[Si](CC)(CC)CC,0.795136793,1.9076882,train,-1.892678516,0.005245214,,,
CC[Si](CC)(CC)CC,0.437708914,0.73933486,train,-1.985699662,0.004005969,,,
CC[Si](CC)(CC)CC,0.043590532,0.017549323,train,-2.088269567,0.003240388,,,
CC[Si](CC)(CC)CC,-0.395621855,-0.472618953,train,-2.202575255,0.002720478,,,
CC[Si](CC)(CC)CC,-0.891596729,-0.827243553,train,-2.331653466,0.002344336,,,
NCCNCCNCCNCCN,1.607286613,0.842341756,train,-1.681315297,0.004115226,,,
NCCNCCNCCNCCN,1.198311891,-0.212935643,train,-1.787751587,0.002995918,,,
NCCNCCNCCNCCN,0.740564764,-0.816910525,train,-1.906880969,0.002355296,,,
NCCNCCNCCNCCN,0.220817249,-1.208089152,train,-2.042146046,0.001940382,,,
NCCNCCNCCNCCN,-0.380397106,-1.482088797,train,-2.198612991,0.001649757,,,
COCCOCCOCCOCCOC,0.813563725,0.835170862,train,-1.887882879,0.00410762,,,
COCCOCCOCCOCCOC,0.386087981,-0.089625668,train,-1.999134088,0.00312671,,,
COCCOCCOCCOCCOC,-0.094967963,-0.657878067,train,-2.124329625,0.002523978,,,
COCCOCCOCCOCCOC,-0.644986696,-1.042455248,train,-2.267472832,0.002116066,,,
COCCOCCOCCOCCOC,-1.287103448,-1.320019598,train,-2.434584688,0.00182166,,,
c1(CC)c(CC)c(CC)cc(CC)c1,0.069728198,0.701551429,train,-2.0814672,0.003965893,,,
c1(CC)c(CC)c(CC)cc(CC)c1,-0.303443559,-0.087665598,train,-2.178585714,0.003128789,,,
c1(CC)c(CC)c(CC)cc(CC)c1,-0.71679429,-0.601780853,train,-2.286160867,0.002583479,,,
c1(CC)c(CC)c(CC)cc(CC)c1,-1.18003174,-0.963285967,train,-2.406719114,0.002200039,,,
c1(CC)c(CC)c(CC)cc(CC)c1,-1.706871622,-1.23135072,train,-2.54382999,0.001915709,,,
[Si](OCC)(OCC)(OCC)OCC,1.04948456,1.89940198,train,-1.826484125,0.005236425,,,
[Si](OCC)(OCC)(OCC)OCC,0.673514168,0.682336335,train,-1.924330988,0.003945512,,,
[Si](OCC)(OCC)(OCC)OCC,0.256726308,-0.053329966,train,-2.032800659,0.003165208,,,
[Si](OCC)(OCC)(OCC)OCC,-0.210833407,-0.546056986,train,-2.154483782,0.002642584,,,
[Si](OCC)(OCC)(OCC)OCC,-0.743273137,-0.899129746,train,-2.293052027,0.002268088,,,
c1ccccc1(CCCCCCCCCCCCCC),0.25249577,0.223102088,train,-2.033901663,0.003458413,,,
c1ccccc1(CCCCCCCCCCCCCC),-0.175103882,-0.514268785,train,-2.145185119,0.002676301,,,
c1ccccc1(CCCCCCCCCCCCCC),-0.656316793,-0.979641566,train,-2.270421507,0.002182691,,,
c1ccccc1(CCCCCCCCCCCCCC),-1.206540808,-1.30008138,train,-2.413618139,0.001842808,,,
c1ccccc1(CCCCCCCCCCCCCC),-1.84893754,-1.534170649,train,-2.58080286,0.001594515,,,
C=CCCCCCCCCCCCC,0.68632725,0.584482753,test,-1.920996364,0.003841721,,,
C=CCCCCCCCCCCCC,0.353559647,-0.148011044,test,-2.007599636,0.003064782,,,
C=CCCCCCCCCCCCC,-0.0107828,-0.634068736,test,-2.102420309,0.002549232,,,
C=CCCCCCCCCCCCC,-0.413326301,-0.980146904,test,-2.207182864,0.002182155,,,
C=CCCCCCCCCCCCC,-0.863030074,-1.239102377,test,-2.324218951,0.001907487,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),-1.513032529,2.05871539,val,-2.493383073,0.005405405,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),-1.829293569,1.222303015,val,-2.575690487,0.004518242,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),-2.173938929,0.621735391,val,-2.665384963,0.003881234,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),-2.552570469,0.169586246,val,-2.763924394,0.00340165,,,
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),-2.972631786,-0.183112225,val,-2.873245987,0.003027551,,,
[Sn](Cl)(Cl)(Cl)(Cl),-3.035122888,0.907275783,train,-2.889509391,0.0041841,,,
[Sn](Cl)(Cl)(Cl)(Cl),-3.282748135,0.378513273,train,-2.953954236,0.003623254,,,
[Sn](Cl)(Cl)(Cl)(Cl),-3.547437567,-0.025251661,train,-3.022840061,0.00319499,,,
[Sn](Cl)(Cl)(Cl)(Cl),-3.831718224,-0.343656925,train,-3.096824532,0.002857265,,,
[Sn](Cl)(Cl)(Cl)(Cl),-4.138723706,-0.601183122,train,-3.176723173,0.002584113,,,
[Ge](Cl)(Cl)(Cl)Cl,-0.371206208,1.215289567,train,-2.196221046,0.004510803,,,
[Ge](Cl)(Cl)(Cl)Cl,-0.612711233,0.654622891,train,-2.259073094,0.003916117,,,
[Ge](Cl)(Cl)(Cl)Cl,-0.870419438,0.224568134,train,-2.326142044,0.003459968,,,
[Ge](Cl)(Cl)(Cl)Cl,-1.146662416,-0.115753331,train,-2.398034697,0.003098997,,,
[Ge](Cl)(Cl)(Cl)Cl,-1.444314308,-0.391772441,train,-2.475499052,0.00280623,,,
C(Cl)(Cl)=C(Cl)Cl,-0.019813295,0.721678205,train,-2.104770509,0.003987241,,,
C(Cl)(Cl)=C(Cl)Cl,-0.368480011,0.182428049,train,-2.195511549,0.003415271,,,
C(Cl)(Cl)=C(Cl)Cl,-0.751971404,-0.221519786,train,-2.295315764,0.002986813,,,
C(Cl)(Cl)=C(Cl)Cl,-1.178023856,-0.535411893,train,-2.406196559,0.002653875,,,
C(Cl)(Cl)=C(Cl)Cl,-1.657277616,-0.786343243,train,-2.530923075,0.002387718,,,
C(Cl)(Cl)C(Cl)(Cl),-0.288440887,0.178611617,train,-2.174681246,0.003411223,,,
C(Cl)(Cl)C(Cl)(Cl),-0.414819883,-0.026790301,train,-2.207571571,0.003193358,,,
C(Cl)(Cl)C(Cl)(Cl),-0.545497303,-0.207530602,train,-2.241580567,0.003001651,,,
C(Cl)(Cl)C(Cl)(Cl),-0.680775867,-0.367799063,train,-2.276787018,0.002831658,,,
C(Cl)(Cl)C(Cl)(Cl),-0.820991456,-0.510887924,train,-2.313278337,0.002679887,,,
C(Cl)(Cl)(Cl)C(Cl),-0.131715915,1.608210478,train,-2.133893335,0.004927565,,,
C(Cl)(Cl)(Cl)C(Cl),-0.457896498,0.687259608,train,-2.218782325,0.003950734,,,
C(Cl)(Cl)(Cl)C(Cl),-0.81435647,0.071035939,train,-2.311551572,0.00329712,,,
C(Cl)(Cl)(Cl)C(Cl),-1.207298179,-0.370235244,train,-2.413815246,0.002829074,,,
C(Cl)(Cl)(Cl)C(Cl),-1.645049414,-0.701797205,train,-2.527740667,0.002477394,,,
C(Cl)CC[Si](Cl)(Cl)Cl,0.903905513,1.16580417,train,-1.864371292,0.004458315,,,
C(Cl)CC[Si](Cl)(Cl)Cl,0.57310158,0.304734891,train,-1.950463516,0.003544999,,,
C(Cl)CC[Si](Cl)(Cl)Cl,0.211112102,-0.263525994,train,-2.044671825,0.002942258,,,
C(Cl)CC[Si](Cl)(Cl)Cl,-0.18856063,-0.666630029,train,-2.148687258,0.002514695,,,
C(Cl)CC[Si](Cl)(Cl)Cl,-0.634683766,-0.967441805,train,-2.264791479,0.002195631,,,
BrC(Br)C(Br)Br,-1.282183773,0.414092451,train,-2.433304335,0.003660992,,,
BrC(Br)C(Br)Br,-1.731278669,-0.405069614,train,-2.550181961,0.002792126,,,
BrC(Br)C(Br)Br,-2.239896259,-0.909986967,train,-2.682550458,0.002256572,,,
BrC(Br)C(Br)Br,-2.826260782,-1.25238258,train,-2.835152712,0.001893401,,,
BrC(Br)C(Br)Br,-3.518505674,-1.499846331,train,-3.015310492,0.001630922,,,
C1(C)=CCC(=C(C)C)CC1,0.434031917,1.165242265,train,-1.986656606,0.004457719,,,
C1(C)=CCC(=C(C)C)CC1,0.097697822,0.291047401,train,-2.074188063,0.003530481,,,
C1(C)=CCC(=C(C)C)CC1,-0.27092495,-0.28209056,train,-2.170122697,0.002922567,,,
C1(C)=CCC(=C(C)C)CC1,-0.678700744,-0.686845428,train,-2.276246964,0.002493253,,,
C1(C)=CCC(=C(C)C)CC1,-1.134946108,-0.987917416,train,-2.39498551,0.002173913,,,
ClS(=O)(=O)Cl,0.758751913,1.26752698,test,-1.902147736,0.00456621,,,
ClS(=O)(=O)Cl,0.537535362,0.735405293,test,-1.959719678,0.004001801,,,
ClS(=O)(=O)Cl,0.302800718,0.320358881,test,-2.020809724,0.003561571,,,
ClS(=O)(=O)Cl,0.052787712,-0.012421171,test,-2.085875987,0.003208599,,,
ClS(=O)(=O)Cl,-0.214631856,-0.28518764,test,-2.155472334,0.002919282,,,
O=S(=O)=O,2.881465402,0.214105001,train,-1.34970834,0.00344887,,,
O=S(=O)=O,1.722323485,-0.246733882,train,-1.651376777,0.002960069,,,
O=S(=O)=O,0.414323801,-0.593161826,train,-1.991785673,0.002592621,,,
O=S(=O)=O,-1.045821135,-0.863079171,train,-2.371790601,0.002306326,,,
O=S(=O)=O,-2.593770848,-1.079311912,train,-2.774646855,0.002076973,,,
ClSCl,1.104035351,3.200004872,train,-1.812287199,0.006615944,,,
ClSCl,0.820123038,1.759855198,train,-1.886175808,0.005088411,,,
ClSCl,0.513547125,0.859985212,train,-1.965962653,0.00413394,,,
ClSCl,0.180372965,0.244382845,train,-2.052671732,0.003480985,,,
ClSCl,-0.184456969,-0.203276713,train,-2.147619274,0.003006163,,,
Cl[Si](Cl)(Cl)Cl,-0.730535298,0.292193839,train,-2.289736985,0.003531697,,,
Cl[Si](Cl)(Cl)Cl,-0.786928933,0.159932973,train,-2.304413514,0.003391411,,,
Cl[Si](Cl)(Cl)Cl,-0.844162572,0.037778864,train,-2.319308655,0.003261845,,,
Cl[Si](Cl)(Cl)Cl,-0.902261627,-0.0753857,train,-2.334429022,0.003141814,,,
Cl[Si](Cl)(Cl)Cl,-0.961252662,-0.180517655,train,-2.349781528,0.003030303,,,
COC(C)COC(C)COC(C)CO,1.294020007,1.041242164,train,-1.762843405,0.004326195,,,
COC(C)COC(C)COC(C)CO,0.859442237,0.081782853,train,-1.875942927,0.003308519,,,
COC(C)COC(C)COC(C)CO,0.369370983,-0.512240834,train,-2.003484712,0.002678452,,,
COC(C)COC(C)COC(C)CO,-0.192469894,-0.916209411,train,-2.14970465,0.002249972,,,
COC(C)COC(C)COC(C)CO,-0.850768216,-1.208754765,train,-2.321027784,0.001939676,,,
c1(O)ccccc1(C=O),1.31039761,0.393992072,test,-1.758581109,0.003639672,,,
c1(O)ccccc1(C=O),1.020920795,-0.122888399,test,-1.833917888,0.003091429,,,
c1(O)ccccc1(C=O),0.707845857,-0.504438267,test,-1.915396114,0.002686728,,,
c1(O)ccccc1(C=O),0.366981133,-0.797654891,test,-2.004106674,0.00237572,,,
c1(O)ccccc1(C=O),-0.00709169,-1.030030159,test,-2.101459692,0.002129245,,,
c1(cccn2)c2cccc1,0.882113963,0.611538126,train,-1.870042576,0.003870418,,,
c1(cccn2)c2cccc1,0.673499502,0.040765637,train,-1.924334805,0.003265013,,,
c1(cccn2)c2cccc1,0.452905383,-0.375600687,train,-1.981744758,0.002823383,,,
c1(cccn2)c2cccc1,0.218871477,-0.69275015,train,-2.042652436,0.00248699,,,
c1(cccn2)c2cccc1,-0.030346733,-0.942371957,train,-2.107511852,0.002222222,,,
CC(=O)C(=O)O,0.882091523,0.250391275,train,-1.870048416,0.003487358,,,
CC(=O)C(=O)O,0.626937893,-0.132989499,train,-1.936452534,0.003080715,,,
CC(=O)C(=O)O,0.353628235,-0.436299681,train,-2.007581786,0.002759001,,,
CC(=O)C(=O)O,0.05937937,-0.68225119,train,-2.084160498,0.002498126,,,
CC(=O)C(=O)O,-0.259285348,-0.885709066,train,-2.167093473,0.002282323,,,
C1CCC(=O)N1,1.777599683,0.135319438,train,-1.636991063,0.003365304,,,
C1CCC(=O)N1,1.502502623,-0.37377638,train,-1.708585489,0.002825318,,,
C1CCC(=O)N1,1.206180806,-0.742086584,train,-1.78570369,0.00243466,,,
C1CCC(=O)N1,0.885083225,-1.020916165,train,-1.869269821,0.002138912,,,
C1CCC(=O)N1,0.534685673,-1.239342789,train,-1.960461314,0.001907232,,,
C1CCCN1,1.604001483,1.341306305,train,-1.682170257,0.004644466,,,
C1CCCN1,1.066919225,0.216125409,train,-1.821946727,0.003451013,,,
C1CCCN1,0.536222228,-0.449011379,train,-1.960061423,0.002745518,,,
C1CCCN1,0.027616439,-0.888357376,train,-2.092426849,0.002279514,,,
C1CCCN1,-0.437390296,-1.200201734,train,-2.213445555,0.001948748,,,
C1=CC=CN1,1.417248056,0.737633116,train,-1.730773119,0.004004164,,,
C1=CC=CN1,1.187053612,0.235496065,train,-1.790681571,0.003471559,,,
C1=CC=CN1,0.942184791,-0.14874171,train,-1.854409052,0.003064007,,,
C1=CC=CN1,0.680642511,-0.452241393,train,-1.922475826,0.002742092,,,
C1=CC=CN1,0.399989145,-0.698029799,train,-1.995516289,0.00248139,,,
OCC#C,1.794651845,1.22182219,train,-1.632553212,0.004517732,,,
OCC#C,1.523472649,0.551734787,train,-1.703128008,0.003806986,,,
OCC#C,1.231691881,0.063827333,train,-1.779064394,0.003289474,,,
OCC#C,0.915920076,-0.307304656,train,-1.861244484,0.002895823,,,
OCC#C,0.571855681,-0.59910426,train,-1.950787763,0.002586318,,,
S1C=CC=C1(CCC),0.817169141,1.452027145,train,-1.886944564,0.004761905,,,
S1C=CC=C1(CCC),0.532845968,0.514715019,train,-1.9609401,0.00376772,,,
S1C=CC=C1(CCC),0.205586236,-0.098814142,train,-2.04610994,0.003116964,,,
S1C=CC=C1(CCC),-0.174462237,-0.531620917,train,-2.14501813,0.002657896,,,
S1C=CC=C1(CCC),-0.621308808,-0.853306163,train,-2.261310626,0.002316692,,,
c1cccc2c1(c(CCC)ccc2),0.519301789,0.526296307,train,-1.964464993,0.003780004,,,
c1cccc2c1(c(CCC)ccc2),0.181058855,-0.222275907,train,-2.052493228,0.002986011,,,
c1cccc2c1(c(CCC)ccc2),-0.189858397,-0.71096211,train,-2.149025004,0.002467673,,,
c1cccc2c1(c(CCC)ccc2),-0.600444315,-1.055081151,train,-2.25588061,0.002102674,,,
c1cccc2c1(c(CCC)ccc2),-1.06021128,-1.310519058,train,-2.375535658,0.001831737,,,
CCCS,1.360673695,2.856837111,train,-1.745496682,0.006251954,,,
CCCS,1.06552298,1.557491906,train,-1.822310102,0.004873769,,,
CCCS,0.745800184,0.727532959,train,-1.905518443,0.003993451,,,
CCCS,0.397039302,0.151524189,train,-1.99628399,0.003382492,,,
CCCS,0.01343397,-0.271622713,train,-2.096117858,0.00293367,,,
C1CCO1,1.413432051,2.3147548,train,-1.73176624,0.00567698,,,
C1CCO1,1.143553512,1.402081665,train,-1.802002538,0.004708929,,,
C1CCO1,0.853278084,0.75532654,train,-1.877547157,0.004022931,,,
C1CCO1,0.539268735,0.273048511,train,-1.959268565,0.00351139,,,
C1CCO1,0.197295944,-0.10041595,train,-2.048267501,0.003115265,,,
CC(=O)OC(C)COC,0.753735243,1.561527067,train,-1.903453332,0.004878049,,,
CC(=O)OC(C)COC,0.418122711,0.610938509,train,-1.990797001,0.003869782,,,
CC(=O)OC(C)COC,0.050366631,-0.013997523,train,-2.086506077,0.003206927,,,
CC(=O)OC(C)COC,-0.356348669,-0.456152105,train,-2.192354349,0.002737944,,,
CC(=O)OC(C)COC,-0.811266544,-0.785483414,train,-2.310747414,0.00238863,,,
CCOCC(C)OC(=O)C,-0.005018903,1.388794863,train,-2.100920246,0.004694836,,,
CCOCC(C)OC(=O)C,-0.356584064,0.464086956,train,-2.192415611,0.00371402,,,
CCOCC(C)OC(=O)C,-0.743585243,-0.141020223,train,-2.293133253,0.003072197,,,
CCOCC(C)OC(=O)C,-1.17397503,-0.567806312,train,-2.405142846,0.002619515,,,
CCOCC(C)OC(=O)C,-1.658725485,-0.884971801,train,-2.531299885,0.002283105,,,
OC(C)CO,1.970967005,1.38567987,train,-1.586666925,0.004691532,,,
OC(C)CO,1.912753987,0.390250121,train,-1.601816951,0.003635703,,,
OC(C)CO,1.853645458,-0.23944608,train,-1.617200035,0.002967799,,,
OC(C)CO,1.793613434,-0.673688731,train,-1.63282346,0.002507208,,,
