smiles,lnA,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,temperature_unnormed
CCCCCF,-3.259643097,-1.081683864,2.02356357135104,val,-1.37634403,-4.150996123,0.003001651
CCCCCN,-3.890407237,-0.261366815,2.26111050063067,val,-0.33128571,-4.954569952,0.003354016
CCCCCN,-3.890407237,-0.374030074,2.18773397224793,val,-0.474815186,-4.954569952,0.003245173
CCCCCN,-3.890407237,-0.492300904,2.11896930526801,val,-0.625488532,-4.954569952,0.003143171
CCCCCN,-3.890407237,-0.609155182,2.05439650412681,val,-0.774357236,-4.954569952,0.003047387
CCCCCN,-3.890407237,-0.783885835,1.96459295823168,val,-0.996958635,-4.954569952,0.002914177
CCCCCNCCCCC,-3.874455202,0.63730437,2.4236926036961,val,0.813593334,-4.934247558,0.003595182
CCCCCNCCCCC,-3.874455202,0.448636915,2.33958090779715,val,0.573236884,-4.934247558,0.003470415
CCCCCNCCCCC,-3.874455202,0.134559939,2.18773397224793,val,0.173112618,-4.934247558,0.003245173
CCCCCNCCCCC,-3.874455202,-0.230286292,1.99364208962287,val,-0.291690094,-4.934247558,0.002957267
CCCCCNCCCCC,-3.874455202,-0.56608813,1.80664631182547,val,-0.719491156,-4.934247558,0.002679887
CCCCCO,-5.348597222,0.621133787,2.14390274979118,val,0.792992516,-6.812258485,0.003180156
CCCCCO,-5.348597222,0.379774107,2.06193687392515,val,0.485507816,-6.812258485,0.003058572
CCCCCO,-5.348597222,-0.104347723,1.89235169875734,val,-0.131248287,-6.812258485,0.002807018
CCCCCO,-5.348597222,-0.344312383,1.80761573978882,val,-0.436955775,-6.812258485,0.002681325
CCCCCO,-5.348597222,-0.604063606,1.71169293268139,val,-0.767870727,-6.812258485,0.002539038
CCCCCOC(=O)C,-3.855058368,0.004150933,2.33714722563604,val,0.006975614,-4.909536596,0.003466805
CCCCCOC(=O)C,-3.855058368,-0.804577606,1.80447015503432,val,-1.023319305,-4.909536596,0.002676659
CCCCCOC(=O)C,-3.855058368,-0.9383118,1.71736118742117,val,-1.193692495,-4.909536596,0.002547446
CCCCCOC(=O)C,-3.855058368,-1.038442565,1.65172188069025,val,-1.321255965,-4.909536596,0.00245008
CCCCCOC(=O)C,-3.855058368,-1.222623828,1.60511922683064,val,-1.555897146,-4.909536596,0.002380952
CCCCCOC(=O)CCC,-3.637416173,0.44903504,2.46805842724807,val,0.573744083,-4.632267232,0.003660992
CCCCCOC(=O)CCC,-3.637416173,0.150440471,2.29967661015715,val,0.19334392,-4.632267232,0.003411223
CCCCCOC(=O)CCC,-3.637416173,0.02400852,2.22381718664994,val,0.032273561,-4.632267232,0.003298697
CCCCCOC(=O)CCC,-3.637416173,-0.294983094,2.02356357135104,val,-0.3741118,-4.632267232,0.003001651
CCCCCOC(=O)CCC,-3.637416173,-0.634241074,1.80664631182547,val,-0.806315879,-4.632267232,0.002679887
CCCCCOc1ccccc1,-3.637330889,-0.420695007,1.76179307769109,val,-0.534264855,-4.632158583,0.002613354
CCCCCOc1ccccc1,-3.637330889,-0.493475537,1.71779871089002,val,-0.626984978,-4.632158583,0.002548095
CCCCCOc1ccccc1,-3.637330889,-0.64006403,1.6345013884123,val,-0.813734144,-4.632158583,0.002424536
CCCCCOc1ccccc1,-3.637330889,-1.002502,1.44002995923414,val,-1.275468806,-4.632158583,0.002136067
CCCCCOc1ccccc1,-3.637330889,-1.193413068,1.34119212673484,val,-1.518683549,-4.632158583,0.001989456
CCCCCOCCCCC,-3.614928602,0.358375999,2.46805842724807,val,0.458247294,-4.603618768,0.003660992
CCCCCOCCCCC,-3.614928602,0.200379826,2.3808941793199,val,0.2569651,-4.603618768,0.003531697
CCCCCOCCCCC,-3.614928602,0.060755767,2.29967661015715,val,0.079088406,-4.603618768,0.003411223
CCCCCOCCCCC,-3.614928602,-0.063114608,2.22381718664994,val,-0.078718585,-4.603618768,0.003298697
CCCCCOCCCCC,-3.614928602,-0.557113528,1.90896275926973,val,-0.708057793,-4.603618768,0.002831658
CCCCl,-3.128583722,-0.779854464,2.34242582156997,val,-0.991822794,-3.984030569,0.003474635
CCCCl,-3.128583722,-0.900643217,2.22381718664994,val,-1.145703896,-3.984030569,0.003298697
CCCCl,-3.128583722,-0.901137051,2.2210329463936,val,-1.146333025,-3.984030569,0.003294567
CCCCl,-3.128583722,-0.936501076,2.18503939396595,val,-1.191385689,-3.984030569,0.003241176
CCCCl,-3.128583722,-1.005035457,2.12110299059763,val,-1.278696351,-3.984030569,0.003146336
CCCCN,-3.637749839,-0.341885956,2.33958090779715,val,-0.433864583,-4.632692312,0.003470415
CCCCN,-3.637749839,-0.525261603,2.20202595613035,val,-0.667479434,-4.632692312,0.003266373
CCCCN,-3.637749839,-0.735023321,2.1528028805089,val,-0.934709317,-4.632692312,0.003193358
CCCCN,-3.637749839,-0.629858323,2.11896930526801,val,-0.800732391,-4.632692312,0.003143171
CCCCN,-3.637749839,-0.772272396,1.95490879085097,val,-0.982163476,-4.632692312,0.002899812
CCCCN1CCOC1=O,-4.520256492,1.731556853,2.4236926036961,test,2.207636848,-5.756978247,0.003595182
CCCCN1CCOC1=O,-4.520256492,1.475694616,2.33958090779715,test,1.881676343,-5.756978247,0.003470415
CCCCN1CCOC1=O,-4.520256492,1.04862497,2.18773397224793,test,1.337602942,-5.756978247,0.003245173
CCCCN1CCOC1=O,-4.520256492,0.869979126,2.11896930526801,test,1.110013711,-5.756978247,0.003143171
CCCCN1CCOC1=O,-4.520256492,0.568017412,1.99364208962287,test,0.725323912,-5.756978247,0.002957267
CCCCNc1ccccc1,-3.545771951,-0.479205999,1.66848192839312,val,-0.608806032,-4.515515353,0.002474941
CCCCNc1ccccc1,-3.545771951,-0.580237591,1.61531102929924,val,-0.737517128,-4.515515353,0.00239607
CCCCNc1ccccc1,-3.545771951,-0.689213571,1.5553123371506,val,-0.876349125,-4.515515353,0.002307071
CCCCNc1ccccc1,-3.545771951,-0.968404301,1.40345596349881,val,-1.232029402,-4.515515353,0.002081815
CCCCNc1ccccc1,-3.545771951,-1.036972899,1.36536715230199,val,-1.319383656,-4.515515353,0.002025316
CCCCNCCCC,-3.833358037,-0.183379306,2.18773397224793,test,-0.231932057,-4.881891052,0.003245173
CCCCNCCCC,-3.833358037,-0.424857777,2.05439650412681,test,-0.539568093,-4.881891052,0.003047387
CCCCNCCCC,-3.833358037,-0.85882707,1.80037469267179,test,-1.09243143,-4.881891052,0.002670584
CCCCNCCCC,-3.833358037,-1.050897621,1.67096347521723,test,-1.337123317,-4.881891052,0.002478622
CCCCNCCCC,-3.833358037,-1.108241243,1.63291780963212,test,-1.410177302,-4.881891052,0.002422187
CCCCO,-5.373495733,2.782683732,3.0210631483218,val,3.546739687,-6.843978411,0.004481291
CCCCO,-5.373495733,0.735366778,2.26109701762701,val,0.938521781,-6.843978411,0.003353996
CCCCO,-5.373495733,0.720737288,2.26109634347682,val,0.919884267,-6.843978411,0.003353995
CCCCO,-5.373495733,0.616502808,2.22381718664994,val,0.787092793,-6.843978411,0.003298697
CCCCO,-5.373495733,0.397021169,2.13298151682443,val,0.507480034,-6.843978411,0.003163956
CCCCO[P](=O)(OCCCC)OCCCC,-5.925198173,2.254275931,2.7167045651428,val,2.87356464,-7.546830103,0.004029821
CCCCO[P](=O)(OCCCC)OCCCC,-5.925198173,1.88800359,2.61146702495502,val,2.406945108,-7.546830103,0.003873717
CCCCO[P](=O)(OCCCC)OCCCC,-5.925198173,0.956964153,2.26111050063067,val,1.220829921,-7.546830103,0.003354016
CCCCO[P](=O)(OCCCC)OCCCC,-5.925198173,0.798418196,2.18773397224793,val,1.01884732,-7.546830103,0.003245173
CCCCO[P](=O)(OCCCC)OCCCC,-5.925198173,0.628205443,2.11896930526801,val,0.802001585,-7.546830103,0.003143171
CCCCOB(OCCCC)OCCCC,-3.532187781,0.388612197,2.26111050063067,val,0.496767267,-4.498209545,0.003354016
CCCCOB(OCCCC)OCCCC,-3.532187781,-0.236298828,1.90896275926973,val,-0.299349877,-4.498209545,0.002831658
CCCCOB(OCCCC)OCCCC,-3.532187781,-0.326650745,1.85639589873995,val,-0.4144554,-4.498209545,0.002753683
CCCCOB(OCCCC)OCCCC,-3.532187781,-0.494651931,1.75949422556661,val,-0.628483667,-4.498209545,0.002609944
CCCCOB(OCCCC)OCCCC,-3.532187781,-0.642014654,1.67220660815493,val,-0.816219178,-4.498209545,0.002480466
CCCCOC(=O)C,-3.302986083,-0.24835632,2.29967661015715,val,-0.314710745,-4.206213734,0.003411223
CCCCOC(=O)C,-3.302986083,-0.462079169,2.1528028805089,val,-0.586986985,-4.206213734,0.003193358
CCCCOC(=O)C,-3.302986083,-0.50860826,2.1189699794182,val,-0.646263595,-4.206213734,0.003143172
CCCCOC(=O)C,-3.302986083,-0.641304776,2.02356357135104,val,-0.815314815,-4.206213734,0.003001651
CCCCOC(=O)C,-3.302986083,-0.703100095,1.96459363238186,val,-0.894040123,-4.206213734,0.002914178
CCCCOC(=O)C(=C)C,-4.184217651,0.058795119,2.33958090779715,val,0.076590602,-5.32887525,0.003470415
CCCCOC(=O)C(=C)C,-4.184217651,-0.066774842,2.26111117478085,val,-0.083381609,-5.32887525,0.003354017
CCCCOC(=O)C(=C)C,-4.184217651,-0.18304283,2.18773397224793,val,-0.231503398,-5.32887525,0.003245173
CCCCOC(=O)C(=C)C,-4.184217651,-0.338646258,2.08618335941171,val,-0.429737309,-5.32887525,0.003094538
CCCCOC(=O)C(=C)C,-4.184217651,-0.476095463,2.02356357135104,val,-0.604843306,-5.32887525,0.003001651
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-7.876848349,2.346631002,2.29967661015715,val,2.991222118,-10.03317152,0.003411223
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-7.876848349,1.76416948,2.16803395559642,val,2.249184316,-10.03317152,0.003215951
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-7.876848349,1.787017829,2.15521161911324,val,2.2782924,-10.03317152,0.003196931
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-7.876848349,1.411628627,2.05408302429165,val,1.800058272,-10.03317152,0.003046922
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-7.876848349,1.27754549,2.02356357135104,val,1.62924054,-10.03317152,0.003001651
CCCCOC(=O)CC,-3.429373143,-0.021439303,2.3808941793199,val,-0.025625548,-4.367226904,0.003531697
CCCCOC(=O)CC,-3.429373143,-0.252453025,2.22381718664994,val,-0.31992982,-4.367226904,0.003298697
CCCCOC(=O)CC,-3.429373143,-0.352373229,2.1528028805089,val,-0.447225042,-4.367226904,0.003193358
CCCCOC(=O)CC,-3.429373143,-0.695270595,1.90896275926973,val,-0.884065585,-4.367226904,0.002831658
CCCCOC(=O)CC,-3.429373143,-0.840095636,1.80664631182547,val,-1.068568167,-4.367226904,0.002679887
CCCCOC(=O)CCC,-3.532100059,0.28539197,2.46805842724807,val,0.365267918,-4.49809779,0.003660992
CCCCOC(=O)CCC,-3.532100059,0.008814007,2.29967661015715,val,0.012916225,-4.49809779,0.003411223
CCCCOC(=O)CCC,-3.532100059,-0.216846669,2.1528028805089,val,-0.274568433,-4.49809779,0.003193358
CCCCOC(=O)CCC,-3.532100059,-0.579909436,1.90896275926973,val,-0.737099068,-4.49809779,0.002831658
CCCCOC(=O)CCC,-3.532100059,-0.730638123,1.80664631182547,val,-0.929122711,-4.49809779,0.002679887
CCCCOC(=O)CCCC,-3.542373419,0.455640908,2.46805842724807,val,0.582159752,-4.511185729,0.003660992
CCCCOC(=O)CCCC,-3.542373419,0.034952166,2.22381718664994,val,0.046215424,-4.511185729,0.003298697
CCCCOC(=O)CCCC,-3.542373419,-0.28320468,2.02356357135104,val,-0.359106469,-4.511185729,0.003001651
CCCCOC(=O)CCCC,-3.542373419,-0.462220359,1.90896275926973,val,-0.587166857,-4.511185729,0.002831658
CCCCOC(=O)CCCC,-3.542373419,-0.618404083,1.80664631182547,val,-0.786140047,-4.511185729,0.002679887
CCCCOC(=O)OCCCC,-3.0370756,0.510717166,2.29967661015715,val,0.652325186,-3.867452078,0.003411223
CCCCOC(=O)OCCCC,-3.0370756,0.220161937,2.1528028805089,val,0.282166892,-3.867452078,0.003193358
CCCCOC(=O)OCCCC,-3.0370756,0.095998054,2.08618335941171,val,0.12398598,-3.867452078,0.003094538
CCCCOC(=O)OCCCC,-3.0370756,-0.015582349,2.02356357135104,val,-0.018163971,-3.867452078,0.003001651
CCCCOC(=O)OCCCC,-3.0370756,-0.399684272,1.71474009150915,val,-0.507497834,-3.867452078,0.002543558
CCCCOC(C)=O,-3.494618961,-0.12787841,2.3808941793199,val,-0.161225648,-4.45034804,0.003531697
CCCCOC(C)=O,-3.494618961,-0.35507868,2.22381718664994,val,-0.450671701,-4.45034804,0.003298697
CCCCOC(C)=O,-3.494618961,-0.396820918,2.18766386062889,val,-0.50385001,-4.45034804,0.003245069
CCCCOC(C)=O,-3.494618961,-0.632309648,2.02356357135104,val,-0.803855303,-4.45034804,0.003001651
CCCCOC(C)=O,-3.494618961,-0.79115195,1.90896275926973,val,-1.006215439,-4.45034804,0.002831658
CCCCOC=O,-3.510629939,-0.050060604,2.46805842724807,train,-0.062088192,-4.470745527,0.003660992
CCCCOC=O,-3.510629939,-0.177757359,2.3808941793199,train,-0.224769873,-4.470745527,0.003531697
CCCCOC=O,-3.510629939,-0.497748379,2.1528028805089,train,-0.632428446,-4.470745527,0.003193358
CCCCOC=O,-3.510629939,-0.833723157,1.90896275926973,train,-1.060449828,-4.470745527,0.002831658
CCCCOC=O,-3.510629939,-0.977879567,1.80664631182547,train,-1.244100595,-4.470745527,0.002679887
CCCCOc1ccccc1,-3.563303989,0.453928723,2.2767649420332,val,0.579978482,-4.537850622,0.003377237
CCCCOc1ccccc1,-3.563303989,-0.46689395,1.80037469267179,val,-0.593120866,-4.537850622,0.002670584
CCCCOc1ccccc1,-3.563303989,-0.662520894,1.67428366486916,val,-0.842343487,-4.537850622,0.002483547
CCCCOc1ccccc1,-3.563303989,-0.737225142,1.63015379388128,val,-0.937514368,-4.537850622,0.002418087
CCCCOc1ccccc1,-3.563303989,-0.950315902,1.51273435988429,val,-1.208985346,-4.537850622,0.002243913
CCCCOCCCC,-3.462643601,-0.047808719,2.46805842724807,val,-0.05921936,-4.409612429,0.003660992
CCCCOCCCC,-3.462643601,-0.173347249,2.3808941793199,val,-0.21915153,-4.409612429,0.003531697
CCCCOCCCC,-3.462643601,-0.393967971,2.22381718664994,val,-0.500215445,-4.409612429,0.003298697
CCCCOCCCC,-3.462643601,-0.665991294,2.02356357135104,val,-0.846764669,-4.409612429,0.003001651
CCCCOCCCC,-3.462643601,-0.96464599,1.80664631182547,val,-1.227241431,-4.409612429,0.002679887
CCCCS,-3.20604067,-0.492300904,2.29967661015715,val,-0.625488532,-4.082708304,0.003411223
CCCCS,-3.20604067,-0.579089647,2.22381718664994,val,-0.736054682,-4.082708304,0.003298697
CCCCS,-3.20604067,-0.645752088,2.1528028805089,val,-0.820980552,-4.082708304,0.003193358
CCCCS,-3.20604067,-0.732429108,2.08618335941171,val,-0.93140437,-4.082708304,0.003094538
CCCCS,-3.20604067,-0.814246748,2.02356357135104,val,-1.03563749,-4.082708304,0.003001651
CCCI,-2.855725709,-0.140991416,2.33958090779715,val,-0.177931208,-3.636417976,0.003470415
CCCI,-2.855725709,-0.315678865,2.22381718664994,val,-0.400477567,-3.636417976,0.003298697
CCCI,-2.855725709,-0.395782283,2.1608765031021,val,-0.502526821,-3.636417976,0.003205334
CCCI,-2.855725709,-0.587326328,1.99093402833723,val,-0.746547957,-3.636417976,0.00295325
CCCI,-2.855725709,-0.708878883,1.88821713568419,val,-0.901402119,-3.636417976,0.002800885
CCCNCCC,-3.576989281,-0.289185055,2.42366563768877,val,-0.36672528,-4.555285258,0.003595142
CCCNCCC,-3.576989281,-0.507111693,2.33148975729919,val,-0.644357016,-4.555285258,0.003458413
CCCNCCC,-3.576989281,-0.801090877,2.07144036905678,val,-1.018877321,-4.555285258,0.003072669
CCCNCCC,-3.576989281,-1.016395258,1.91166947225501,val,-1.293168383,-4.555285258,0.002835673
CCCNCCC,-3.576989281,-1.114374946,1.83967832249862,val,-1.417991448,-4.555285258,0.002728885
CCCO,-5.263801191,0.898080425,2.40373034262335,val,1.14581389,-6.704230988,0.003565571
CCCO,-5.263801191,0.425284319,2.22381718664994,val,0.543486406,-6.704230988,0.003298697
CCCO,-5.263801191,0.404030734,2.22381718664994,val,0.516410002,-6.704230988,0.003298697
CCCO,-5.263801191,0.429829489,2.21774511595046,val,0.54927681,-6.704230988,0.00328969
CCCO,-5.263801191,-0.008579517,2.05439650412681,val,-0.009242581,-6.704230988,0.003047387
CCCO[P](=O)(OCCC)OCCC,-4.581816498,0.816043119,2.29967661015715,test,1.041300922,-5.835403773,0.003411223
CCCO[P](=O)(OCCC)OCCC,-4.581816498,0.721362745,2.26111050063067,test,0.92068108,-5.835403773,0.003354016
CCCO[P](=O)(OCCC)OCCC,-4.581816498,0.633887148,2.22381718664994,test,0.8092399,-5.835403773,0.003298697
CCCO[P](=O)(OCCC)OCCC,-4.581816498,0.554447128,2.18773397224793,test,0.708035793,-5.835403773,0.003245173
CCCO[P](=O)(OCCC)OCCC,-4.581816498,0.475559034,2.1528028805089,test,0.607534824,-5.835403773,0.003193358
CCCOB(OCCC)OCCC,-3.496858544,0.015757087,2.26111050063067,val,0.021761492,-4.453201199,0.003354016
CCCOB(OCCC)OCCC,-3.496858544,-0.05047833,2.22381718664994,val,-0.062620362,-4.453201199,0.003298697
CCCOB(OCCC)OCCC,-3.496858544,-0.16045591,2.1528028805089,val,-0.202728367,-4.453201199,0.003193358
CCCOB(OCCC)OCCC,-3.496858544,-0.265532171,2.08618335941171,val,-0.336592244,-4.453201199,0.003094538
CCCOB(OCCC)OCCC,-3.496858544,-0.607624239,1.85639589873995,val,-0.772406862,-4.453201199,0.002753683
CCCOC,-3.267708935,-0.929811864,2.46535104011261,train,-1.182863841,-4.161271749,0.003656976
CCCOC,-3.267708935,-1.013539858,2.37694837829803,train,-1.289530693,-4.161271749,0.003525844
CCCOC,-3.267708935,-1.049702874,2.33820092237228,train,-1.335601247,-4.161271749,0.003468368
CCCOC,-3.267708935,-1.085423205,2.29889257349417,train,-1.381107834,-4.161271749,0.00341006
CCCOC,-3.267708935,-1.154944638,2.22763826988794,train,-1.46967597,-4.161271749,0.003304365
CCCOC(=O)C,-3.880989638,-0.520836767,2.22381718664994,train,-0.661842331,-4.942572225,0.003298697
CCCOC(=O)C,-3.880989638,-0.608814715,2.1528028805089,train,-0.773923491,-4.942572225,0.003193358
CCCOC(=O)C,-3.880989638,-0.8467507,1.96459363238186,train,-1.077046511,-4.942572225,0.002914178
CCCOC(=O)C,-3.880989638,-0.926871259,1.90896275926973,train,-1.179117603,-4.942572225,0.002831658
CCCOC(=O)C,-3.880989638,-1.785533336,1.42481304130046,train,-2.273026291,-4.942572225,0.002113495
CCCOC(=O)CCC,-4.040017259,-0.847903849,1.80664631182547,val,-1.078515587,-5.145168451,0.002679887
CCCOC(=O)CCC,-4.040017259,-1.258395974,1.55638962914324,val,-1.601469743,-5.145168451,0.002308669
CCCOC(=O)CCC,-4.040017259,-1.389914297,1.4876977703831,val,-1.769019982,-5.145168451,0.002206775
CCCOC(=O)CCC,-4.040017259,-1.514375124,1.42481304130046,val,-1.927579192,-5.145168451,0.002113495
CCCOC(=O)CCC,-4.040017259,-1.641151171,1.36702893250341,val,-2.089087919,-5.145168451,0.002027781
CCCOC(C)=S,-2.931182883,-0.187448206,2.22381718664994,val,-0.237115709,-3.732548061,0.003298697
CCCOC(C)=S,-2.931182883,-0.319319144,2.11896930526801,val,-0.405115169,-3.732548061,0.003143171
CCCOC(C)=S,-2.931182883,-0.438575542,2.02356357135104,val,-0.557044098,-3.732548061,0.003001651
CCCOC(C)=S,-2.931182883,-0.540713845,1.9363784247672,val,-0.687165109,-3.732548061,0.002872325
CCCOC(C)=S,-2.931182883,-0.64006403,1.85639589873995,val,-0.813734144,-3.732548061,0.002753683
CCCOC(N)=O,-5.688355463,0.806032271,1.99364208962287,test,1.028547414,-7.245099881,0.002957267
CCCOC(N)=O,-5.688355463,0.611125199,1.9363784247672,test,0.780241887,-7.245099881,0.002872325
CCCOC(N)=O,-5.688355463,0.436598274,1.88231225423012,test,0.557900031,-7.245099881,0.002792126
CCCOC(N)=O,-5.688355463,0.278882376,1.83118335604096,test,0.356974899,-7.245099881,0.002716284
CCCOC(N)=O,-5.688355463,0.141788482,1.78275847423634,test,0.182321557,-7.245099881,0.002644453
CCCOC=O,-3.33304039,-0.396950844,2.40347281725339,val,-0.504015532,-4.244501984,0.003565189
CCCOC=O,-3.33304039,-0.549344051,2.27515170064496,val,-0.698159722,-4.244501984,0.003374844
CCCOC=O,-3.33304039,-0.745284233,2.11411879470037,val,-0.947781399,-4.244501984,0.003135976
CCCOC=O,-3.33304039,-0.811157263,2.05973172867612,val,-1.031701583,-4.244501984,0.003055301
CCCOC=O,-3.33304039,-0.965449829,1.9364343792324,val,-1.228265497,-4.244501984,0.002872408
CCCOC1=CC=CC=C1,-3.560159087,0.427560194,2.33229604091822,val,0.546385799,-4.533844115,0.003459609
CCCOC1=CC=CC=C1,-3.560159087,-0.536977471,1.80907055588402,val,-0.682405084,-4.533844115,0.002683483
CCCOC1=CC=CC=C1,-3.560159087,-0.830782,1.62976009017433,val,-1.056702886,-4.533844115,0.002417503
CCCOC1=CC=CC=C1,-3.560159087,-1.006164067,1.52989957184722,val,-1.280134165,-4.533844115,0.002269375
CCCOC1=CC=CC=C1,-3.560159087,-1.108562877,1.47403544277173,val,-1.410587054,-4.533844115,0.002186509
CCCOCCC,-3.419834532,-0.490981538,2.46271376459619,val,-0.623807702,-4.355075012,0.003653064
CCCOCCC,-3.419834532,-0.5732123,2.39289472672985,val,-0.728567126,-4.355075012,0.003549498
CCCOCCC,-3.419834532,-0.857424123,2.14957639773243,val,-1.090644119,-4.355075012,0.003188572
CCCOCCC,-3.419834532,-0.979242562,2.04722219787791,val,-1.245837008,-4.355075012,0.003036745
CCCOCCC,-3.419834532,-1.099288575,1.94987625973389,val,-1.398771883,-4.355075012,0.002892347
CCI,-2.737559077,-0.262789319,2.46553103821151,val,-0.333097936,-3.485877375,0.003657243
CCI,-2.737559077,-0.471166953,2.25287440784333,val,-0.598564538,-3.485877375,0.003341799
CCI,-2.737559077,-0.607284434,2.11750505107025,val,-0.771973961,-3.485877375,0.003140999
CCI,-2.737559077,-0.648074687,2.07724817288447,val,-0.823939471,-3.485877375,0.003081284
CCI,-2.737559077,-0.688271369,2.03880206209058,val,-0.875148789,-3.485877375,0.003024255
CCN(C)c1ccccc1,-3.467818587,-0.52342761,1.76271464099143,val,-0.665142984,-4.4162052,0.002614721
CCN(C)c1ccccc1,-3.467818587,-0.697554084,1.65253153506019,val,-0.886974678,-4.4162052,0.002451281
CCN(C)c1ccccc1,-3.467818587,-0.782610532,1.60263902830689,val,-0.995333939,-4.4162052,0.002377273
CCN(C)c1ccccc1,-3.467818587,-0.932377896,1.51443389249597,val,-1.186132886,-4.4162052,0.002246434
CCN(C)c1ccccc1,-3.467818587,-1.109528571,1.4107988072935,val,-1.411817318,-4.4162052,0.002092707
CCN(CC)c1cccc(C)c1,-3.51174571,-0.560627037,1.65172188069025,val,-0.712533894,-4.472166984,0.00245008
CCN(CC)c1cccc(C)c1,-3.51174571,-0.832817011,1.50094684393221,val,-1.059295426,-4.472166984,0.002226428
CCN(CC)c1cccc(C)c1,-3.51174571,-0.886697995,1.47049885091101,val,-1.127938118,-4.472166984,0.002181263
CCN(CC)c1cccc(C)c1,-3.51174571,-0.938570816,1.44095354498503,val,-1.194022473,-4.472166984,0.002137437
CCN(CC)c1cccc(C)c1,-3.51174571,-1.001659328,1.40638379774416,val,-1.274395269,-4.472166984,0.002086158
CCN(CC)c1ccccc1,-3.805126626,-0.199580884,1.90896275926973,val,-0.252572362,-4.845925115,0.002831658
CCN(CC)c1ccccc1,-3.805126626,-0.375293065,1.80519554063137,val,-0.476424197,-4.845925115,0.002677735
CCN(CC)c1ccccc1,-3.805126626,-0.646823203,1.63173197945999,val,-0.822345119,-4.845925115,0.002420428
CCN(CC)c1ccccc1,-3.805126626,-0.786869624,1.54923622155002,val,-1.000759889,-4.845925115,0.002298058
CCN(CC)c1ccccc1,-3.805126626,-1.043756265,1.37736298066065,val,-1.328025453,-4.845925115,0.00204311
CCN1CCOC1=O,-3.519535515,1.156126894,2.4236926036961,val,1.474557038,-4.482090953,0.003595182
CCN1CCOC1=O,-3.519535515,0.973506398,2.33958090779715,val,1.241904225,-4.482090953,0.003470415
CCN1CCOC1=O,-3.519535515,0.662065616,2.18773397224793,val,0.845138388,-4.482090953,0.003245173
CCN1CCOC1=O,-3.519535515,0.528742314,2.11896930526801,val,0.675288662,-4.482090953,0.003143171
CCN1CCOC1=O,-3.519535515,0.407908416,2.05439650412681,val,0.521350047,-4.482090953,0.003047387
