smiles,lnA,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,temperature_unnormed,,,,,mean,0.001687455
CCCOC,-3.267708935,-1.154944638,2.22763827,train,-1.46967597,-4.161271749,0.003304365,,,,,,
CCCOC,-3.267708935,-0.929811864,2.46535104,train,-1.182863841,-4.161271749,0.003656976,,,,,,
CCCOC,-3.267708935,-1.049702874,2.338200922,train,-1.335601247,-4.161271749,0.003468368,,,,,,
CCCOC,-3.267708935,-1.013539858,2.376948378,train,-1.289530693,-4.161271749,0.003525844,,,,,,
CCCOC,-3.267708935,-1.085423205,2.298892573,train,-1.381107834,-4.161271749,0.00341006,,,,,,
CCCCCCCCCS,-3.524318999,0.142638383,2.152802881,train,0.183404304,-4.488184962,0.003193358,,,,,,
CCCCCCCCCS,-3.524318999,0.561299928,2.380894179,train,0.716766046,-4.488184962,0.003531697,,,,,,
CCCCCCCCCS,-3.524318999,-0.565765836,1.714740092,train,-0.719080563,-4.488184962,0.002543558,,,,,,
CCCCCCCCCS,-3.524318999,-0.260492707,1.908962759,train,-0.330172124,-4.488184962,0.002831658,,,,,,
CCCCCCCCCS,-3.524318999,0.266648013,2.223817187,train,0.341388702,-4.488184962,0.003298697,,,,,,
CCCCCCCCCO,-6.312738826,0.976628909,2.054396504,train,1.245882207,-8.0405448,0.003047387,,,,,,
CCCCCCCCCO,-6.312738826,1.783390333,2.261110501,train,2.273671083,-8.0405448,0.003354016,,,,,,
CCCCCCCCCO,-6.312738826,1.732143563,2.261110501,train,2.208384298,-8.0405448,0.003354016,,,,,,
CCCCCCCCCO,-6.312738826,1.470596167,2.187733972,train,1.875181077,-8.0405448,0.003245173,,,,,,
CCCCCCCCCO,-6.312738826,1.365815276,2.118969305,train,1.741693492,-8.0405448,0.003143171,,,,,,
CCCCCCCCS,-3.490983492,-0.540245825,1.806646312,train,-0.686568865,-4.445716566,0.002679887,,,,,,
CCCCCCCCS,-3.490983492,-0.003682951,2.152802881,train,-0.003004509,-4.445716566,0.003193358,,,,,,
CCCCCCCCS,-3.490983492,0.113144838,2.223817187,train,0.145830448,-4.445716566,0.003298697,,,,,,
CCCCCCCCS,-3.490983492,-0.378078818,1.908962759,train,-0.47997316,-4.445716566,0.002831658,,,,,,
CCCCCCCCS,-3.490983492,-0.205463715,2.023563571,train,-0.260066905,-4.445716566,0.003001651,,,,,,
CCCCCO,-5.348597222,0.621133787,2.14390275,train,0.792992516,-6.812258485,0.003180156,,,,,,
CCCCCO,-5.348597222,-0.104347723,1.892351699,train,-0.131248287,-6.812258485,0.002807018,,,,,,
CCCCCO,-5.348597222,-0.604063606,1.711692933,train,-0.767870727,-6.812258485,0.002539038,,,,,,
CCCCCO,-5.348597222,-0.344312383,1.80761574,train,-0.436955775,-6.812258485,0.002681325,,,,,,
CCCCCO,-5.348597222,0.379774107,2.061936874,train,0.485507816,-6.812258485,0.003058572,,,,,,
CCCC=C,-3.143582316,-0.760828277,2.891486764,train,-0.967584026,-4.00313831,0.004289084,,,,,,
CCCC=C,-3.143582316,-0.871567724,2.772569368,train,-1.108662625,-4.00313831,0.004112688,,,,,,
CCCC=C,-3.143582316,-0.484999003,3.238771186,train,-0.616186139,-4.00313831,0.004804228,,,,,,
CCCC=C,-3.143582316,-0.41548914,3.318484726,train,-0.527632742,-4.00313831,0.004922471,,,,,,
CCCC=C,-3.143582316,-1.089494362,2.514078615,train,-1.386294361,-4.00313831,0.003729256,,,,,,
CCCO,-5.263801191,0.425284319,2.223817187,val,0.543486406,-6.704230988,0.003298697,,,,,,
CCCO,-5.263801191,0.404030734,2.223817187,val,0.516410002,-6.704230988,0.003298697,,,,,,
CCCO,-5.263801191,0.429829489,2.217745116,val,0.54927681,-6.704230988,0.00328969,,,,,,
CCCO,-5.263801191,0.898080425,2.403730343,val,1.14581389,-6.704230988,0.003565571,,,,,,
CCCO,-5.263801191,-0.008579517,2.054396504,val,-0.009242581,-6.704230988,0.003047387,,,,,,
CCC(C)(C)C,-3.421917461,-0.823141444,2.261110501,train,-1.046969056,-4.357728598,0.003354016,,,,,,
CCC(C)(C)C,-3.421917461,-0.7712251,2.29967661,train,-0.980829253,-4.357728598,0.003411223,,,,,,
CCC(C)(C)C,-3.421917461,-0.871567724,2.223817187,train,-1.108662625,-4.357728598,0.003298697,,,,,,
CCC(C)(C)C,-3.421917461,-0.726474981,2.339580908,train,-0.923818998,-4.357728598,0.003470415,,,,,,
CCC(C)(C)C,-3.421917461,-0.582373955,2.468058427,train,-0.740238788,-4.357728598,0.003660992,,,,,,
CC(C)(C)C,-3.741626398,-0.84474825,2.458607516,train,-1.074495452,-4.765027807,0.003646973,,,,,,
CC(C)(C)C,-3.741626398,-0.709981679,2.573288552,train,-0.902807047,-4.765027807,0.003817085,,,,,,
CC(C)(C)C,-3.741626398,-0.659174645,2.61724584,train,-0.838080471,-4.765027807,0.003882289,,,,,,
CC(C)(C)C,-3.741626398,-0.881020004,2.428232331,train,-1.120704535,-4.765027807,0.003601916,,,,,,
CC(C)(C)C,-3.741626398,-0.90150763,2.41129633,train,-1.146805131,-4.765027807,0.003576794,,,,,,
CC1CC(C)[S](=O)(=O)C1,-6.188691126,0.776289313,2.023563571,train,0.990655814,-7.882511902,0.003001651,,,,,,
CC1CC(C)[S](=O)(=O)C1,-6.188691126,1.730243796,2.261110501,train,2.205964054,-7.882511902,0.003354016,,,,,,
CC1CC(C)[S](=O)(=O)C1,-6.188691126,1.3810707,2.152802881,train,1.761128426,-7.882511902,0.003193358,,,,,,
CC1CC(C)[S](=O)(=O)C1,-6.188691126,1.182606108,2.086183359,train,1.50829073,-7.882511902,0.003094538,,,,,,
CC1CC(C)[S](=O)(=O)C1,-6.188691126,0.456999216,1.908962759,train,0.583890195,-7.882511902,0.002831658,,,,,,
CC(C)C(=O)C(C)C,-3.390814715,-0.45785522,2.223817187,train,-0.581605806,-4.318104671,0.003298697,,,,,,
CC(C)C(=O)C(C)C,-3.390814715,-1.003345577,1.806646312,train,-1.276543497,-4.318104671,0.002679887,,,,,,
CC(C)C(=O)C(C)C,-3.390814715,-0.864464068,1.908962759,train,-1.099612789,-4.318104671,0.002831658,,,,,,
CC(C)C(=O)C(C)C,-3.390814715,-0.631608488,2.086183359,train,-0.802962047,-4.318104671,0.003094538,,,,,,
CC(C)C(=O)C(C)C,-3.390814715,-0.361510693,2.29967661,train,-0.458865885,-4.318104671,0.003411223,,,,,,
Nc1cc(F)ccc1F,-4.003332506,0.098075554,2.023563571,train,0.126632651,-5.098433221,0.003001651,,,,,,
Nc1cc(F)ccc1F,-4.003332506,0.492100911,2.223817187,train,0.628608659,-5.098433221,0.003298697,,,,,,
Nc1cc(F)ccc1F,-4.003332506,0.219569746,2.086183359,train,0.281412459,-5.098433221,0.003094538,,,,,,
Nc1cc(F)ccc1F,-4.003332506,0.659262406,2.29967661,train,0.841567186,-5.098433221,0.003411223,,,,,,
Nc1cc(F)ccc1F,-4.003332506,0.349741053,2.139140553,train,0.447246642,-5.098433221,0.003173092,,,,,,
CCc1cccc(CC)c1N,-4.495209944,-0.058288828,1.812231646,train,-0.072570693,-5.725069726,0.002688172,,,,,,
CCc1cccc(CC)c1N,-4.495209944,1.156288571,2.300853676,train,1.474763009,-5.725069726,0.003412969,,,,,,
CCc1cccc(CC)c1N,-4.495209944,0.820766996,2.18879913,train,1.047318994,-5.725069726,0.003246753,,,,,,
CCc1cccc(CC)c1N,-4.495209944,0.542760333,2.087152113,train,0.693147181,-5.725069726,0.003095975,,,,,,
CCc1cccc(CC)c1N,-4.495209944,1.014969692,2.26224914,train,1.294727168,-5.725069726,0.003355705,,,,,,
Cc1cccc(C)c1N,-4.742252645,0.926270523,2.26224914,train,1.181727195,-6.039794417,0.003355705,,,,,,
Cc1cccc(C)c1N,-4.742252645,0.484529001,2.087152113,train,0.618962282,-6.039794417,0.003095975,,,,,,
Cc1cccc(C)c1N,-4.742252645,1.034089818,2.300853676,train,1.319085611,-6.039794417,0.003412969,,,,,,
Cc1cccc(C)c1N,-4.742252645,0.717916547,2.18879913,train,0.916290732,-6.039794417,0.003246753,,,,,,
Cc1cccc(C)c1N,-4.742252645,0.624677579,2.15383433,train,0.797507196,-6.039794417,0.003194888,,,,,,
Cc1cccc(C)[n+]1[O-],-5.130737441,0.835500562,2.086183359,train,1.066089097,-6.534711923,0.003094538,,,,,,
Cc1cccc(C)[n+]1[O-],-5.130737441,0.429829489,1.936378425,train,0.54927681,-6.534711923,0.002872325,,,,,,
Cc1cccc(C)[n+]1[O-],-5.130737441,1.426409103,2.261110501,train,1.818888137,-6.534711923,0.003354016,,,,,,
Cc1cccc(C)[n+]1[O-],-5.130737441,-0.111540887,1.693206386,train,-0.140412154,-6.534711923,0.002511616,,,,,,
Cc1cccc(C)[n+]1[O-],-5.130737441,0.129925054,1.806646312,train,0.167207919,-6.534711923,0.002679887,,,,,,
CC(C)(N)CO,-10.96579446,2.070070783,2.023563571,train,2.63889303,-13.96839247,0.003001651,,,,,,
CC(C)(N)CO,-10.96579446,3.60936384,2.223817187,train,4.599904346,-13.96839247,0.003298697,,,,,,
CC(C)(N)CO,-10.96579446,3.019603149,2.152802881,train,3.848567631,-13.96839247,0.003193358,,,,,,
CC(C)(N)CO,-10.96579446,1.357727582,1.908962759,train,1.731390023,-13.96839247,0.002831658,,,,,,
CC(C)(N)CO,-10.96579446,1.691504103,1.964592958,train,2.156610894,-13.96839247,0.002914177,,,,,,
CCCCCCCCCC(CO)CCCCC,-7.401212555,0.605311942,1.806646312,train,0.772835979,-9.427226361,0.002679887,,,,,,
CCCCCCCCCC(CO)CCCCC,-7.401212555,1.521492499,2.023563571,train,1.940021416,-9.427226361,0.003001651,,,,,,
CCCCCCCCCC(CO)CCCCC,-7.401212555,2.491339134,2.223817187,train,3.175575762,-9.427226361,0.003298697,,,,,,
CCCCCCCCCC(CO)CCCCC,-7.401212555,2.135939282,2.152802881,train,2.722807442,-9.427226361,0.003193358,,,,,,
CCCCCCCCCC(CO)CCCCC,-7.401212555,1.024396755,1.908962759,train,1.306736952,-9.427226361,0.002831658,,,,,,
Brc1ccccn1,-2.908329818,0.378323632,2.223817187,train,0.483659956,-3.703433969,0.003298697,,,,,,
Brc1ccccn1,-2.908329818,-0.412832797,1.693206386,train,-0.524248644,-3.703433969,0.002511616,,,,,,
Brc1ccccn1,-2.908329818,0.161808824,2.086183359,train,0.207826847,-3.703433969,0.003094538,,,,,,
Brc1ccccn1,-2.908329818,0.264469073,2.152802881,train,0.338612801,-3.703433969,0.003193358,,,,,,
Brc1ccccn1,-2.908329818,-0.249432329,1.806646312,train,-0.316081547,-3.703433969,0.002679887,,,,,,
Cc1ccccc1Br,-3.250112433,-0.10730692,2.023563571,train,-0.135018212,-4.138854354,0.003001651,,,,,,
Cc1ccccc1Br,-3.250112433,0.08700161,2.152802881,train,0.112524791,-4.138854354,0.003193358,,,,,,
Cc1ccccc1Br,-3.250112433,0.323147384,2.29967661,train,0.413367138,-4.138854354,0.003411223,,,,,,
Cc1ccccc1Br,-3.250112433,0.199286329,2.223817187,train,0.255572019,-4.138854354,0.003298697,,,,,,
Cc1ccccc1Br,-3.250112433,-0.420561092,1.806646312,train,-0.534094251,-4.138854354,0.002679887,,,,,,
CCC(C)S,-2.983377581,-0.684139062,2.152802881,train,-0.869884359,-3.799042477,0.003193358,,,,,,
CCC(C)S,-2.983377581,-0.615995736,2.223817187,train,-0.783071888,-3.799042477,0.003298697,,,,,,
CCC(C)S,-2.983377581,-0.442559015,2.380894179,train,-0.562118918,-3.799042477,0.003531697,,,,,,
CCC(C)S,-2.983377581,-0.76913469,2.086183359,train,-0.978166136,-3.799042477,0.003094538,,,,,,
CCC(C)S,-2.983377581,-0.531406045,2.29967661,train,-0.675307262,-3.799042477,0.003411223,,,,,,
CCC(C)O,-7.448566945,0.982254192,2.261110501,train,1.253048642,-9.487554377,0.003354016,,,,,,
CCC(C)O,-7.448566945,-0.61085974,1.828699787,train,-0.776528789,-9.487554377,0.0027126,,,,,,
CCC(C)O,-7.448566945,0.456254628,2.152802881,train,0.582941613,-9.487554377,0.003193358,,,,,,
CCC(C)O,-7.448566945,1.080342545,2.299659756,train,1.378010142,-9.487554377,0.003411198,,,,,,
CCC(C)O,-7.448566945,0.849962664,2.223817187,train,1.084513364,-9.487554377,0.003298697,,,,,,
CCCCCCCCCCC(CO)CCCC,-7.778611667,1.027027183,1.908962759,train,1.310088035,-9.908021052,0.002831658,,,,,,
CCCCCCCCCCC(CO)CCCC,-7.778611667,2.505943613,2.223817187,train,3.194181412,-9.908021052,0.003298697,,,,,,
CCCCCCCCCCC(CO)CCCC,-7.778611667,0.616788582,1.806646312,train,0.78745686,-9.908021052,0.002679887,,,,,,
CCCCCCCCCCC(CO)CCCC,-7.778611667,1.530286402,2.152802881,train,1.951224574,-9.908021052,0.003193358,,,,,,
CCCCCCCCCCC(CO)CCCC,-7.778611667,2.904049818,2.29967661,train,3.701356294,-9.908021052,0.003411223,,,,,,
CCCCCCC1CC2CCCCC2CC1CCCC,-9.244972915,1.402099742,2.023563571,train,1.78791877,-11.77611952,0.003001651,,,,,,
CCCCCCC1CC2CCCCC2CC1CCCC,-9.244972915,3.700349083,2.468058427,train,4.715816706,-11.77611952,0.003660992,,,,,,
CCCCCCC1CC2CCCCC2CC1CCCC,-9.244972915,2.022226978,2.168033956,train,2.577941516,-11.77611952,0.003215951,,,,,,
CCCCCCC1CC2CCCCC2CC1CCCC,-9.244972915,2.688078163,2.29967661,train,3.426215145,-11.77611952,0.003411223,,,,,,
CCCCCCC1CC2CCCCC2CC1CCCC,-9.244972915,0.668010316,1.811988278,train,0.85271175,-11.77611952,0.002687811,,,,,,
CCCCCCc1cc2ccccc2cc1CCCC,-8.442707501,2.521866062,2.29967661,val,3.214466116,-10.75405842,0.003411223,,,,,,
CCCCCCc1cc2ccccc2cc1CCCC,-8.442707501,0.642506169,1.811988278,val,0.820220263,-10.75405842,0.002687811,,,,,,
CCCCCCc1cc2ccccc2cc1CCCC,-8.442707501,1.915109422,2.168033956,val,2.441477092,-10.75405842,0.003215951,,,,,,
CCCCCCc1cc2ccccc2cc1CCCC,-8.442707501,1.337670877,2.023563571,val,1.705838407,-10.75405842,0.003001651,,,,,,
CCCCCCc1cc2ccccc2cc1CCCC,-8.442707501,3.451090468,2.468058427,val,4.39826901,-10.75405842,0.003660992,,,,,,
Oc1ccccc1Cl,-4.468785866,-0.220470391,1.789858624,train,-0.279184942,-5.691406275,0.002654985,,,,,,
Oc1ccccc1Cl,-4.468785866,-0.680028396,1.545684124,train,-0.864647499,-5.691406275,0.002292789,,,,,,
Oc1ccccc1Cl,-4.468785866,0.051783994,1.908962759,train,0.067658648,-5.691406275,0.002831658,,,,,,
Oc1ccccc1Cl,-4.468785866,-0.454073002,1.665596566,train,-0.576787379,-5.691406275,0.002470661,,,,,,
Oc1ccccc1Cl,-4.468785866,-0.024020577,1.884944137,train,-0.02891401,-5.691406275,0.00279603,,,,,,
COc1ccccc1Cl,-3.453559485,-0.598668749,1.632127031,train,-0.760997847,-4.398039549,0.002421014,,,,,,
COc1ccccc1Cl,-3.453559485,-0.11516234,1.91004477,train,-0.145025772,-4.398039549,0.002833263,,,,,,
COc1ccccc1Cl,-3.453559485,0.210033427,2.088122215,train,0.269263487,-4.398039549,0.003097414,,,,,,
COc1ccccc1Cl,-3.453559485,-0.809836912,1.507660031,train,-1.030019497,-4.398039549,0.002236386,,,,,,
COc1ccccc1Cl,-3.453559485,-0.72135102,1.559269599,train,-0.917291232,-4.398039549,0.002312941,,,,,,
Cc1cccc(Cl)c1N,-4.504030404,0.290333722,2.11996907,train,0.371563556,-5.736306717,0.003144654,,,,,,
Cc1cccc(Cl)c1N,-4.504030404,0.639736167,2.26224914,train,0.816691367,-5.736306717,0.003355705,,,,,,
Cc1cccc(Cl)c1N,-4.504030404,0.54823583,2.224918074,train,0.700122794,-5.736306717,0.00330033,,,,,,
Cc1cccc(Cl)c1N,-4.504030404,0.736532801,2.300853676,train,0.940007258,-5.736306717,0.003412969,,,,,,
Cc1cccc(Cl)c1N,-4.504030404,0.374442543,2.15383433,train,0.47871557,-5.736306717,0.003194888,,,,,,
CC(C)Cl,-3.324733411,-0.956387504,2.236951655,train,-1.216720377,-4.233919151,0.00331818,,,,,,
CC(C)Cl,-3.324733411,-0.983894528,2.223817187,train,-1.251763468,-4.233919151,0.003298697,,,,,,
CC(C)Cl,-3.324733411,-0.859763763,2.339548549,train,-1.093624747,-4.233919151,0.003470367,,,,,,
CC(C)Cl,-3.324733411,-0.81646099,2.372347977,train,-1.038458366,-4.233919151,0.00351902,,,,,,
CC(C)Cl,-3.324733411,-0.861875418,2.327705752,train,-1.09631493,-4.233919151,0.0034528,,,,,,
Cc1ccccc1Cl,-3.092501565,-0.51130929,1.908962759,train,-0.649704623,-3.938063027,0.002831658,,,,,,
Cc1ccccc1Cl,-3.092501565,-0.123005507,2.184890407,train,-0.155017722,-3.938063027,0.003240955,,,,,,
Cc1ccccc1Cl,-3.092501565,0.134229782,2.380894179,train,0.172692008,-3.938063027,0.003531697,,,,,,
Cc1ccccc1Cl,-3.092501565,-0.860232529,1.651721881,train,-1.09422194,-3.938063027,0.00245008,,,,,,
Cc1ccccc1Cl,-3.092501565,-0.801961108,1.693206386,train,-1.019985968,-3.938063027,0.002511616,,,,,,
N#Cc1ccccn1,-3.222144705,-0.257005978,1.806646312,train,-0.32573014,-4.103224341,0.002679887,,,,,,
N#Cc1ccccn1,-3.222144705,0.208232397,2.086183359,train,0.266969031,-4.103224341,0.003094538,,,,,,
N#Cc1ccccn1,-3.222144705,0.331461994,2.152802881,train,0.423959691,-4.103224341,0.003193358,,,,,,
N#Cc1ccccn1,-3.222144705,0.467004238,2.223817187,train,0.59663628,-4.103224341,0.003298697,,,,,,
N#Cc1ccccn1,-3.222144705,-0.044899189,1.936378425,train,-0.05551271,-4.103224341,0.002872325,,,,,,
CCOc1ccccc1N,-5.936576595,0.892570234,2.152802881,train,1.138794078,-7.561325857,0.003193358,,,,,,
CCOc1ccccc1N,-5.936576595,1.415382202,2.29967661,train,1.804840209,-7.561325857,0.003411223,,,,,,
CCOc1ccccc1N,-5.936576595,2.19950689,2.467516411,train,2.803790591,-7.561325857,0.003660188,,,,,,
CCOc1ccccc1N,-5.936576595,-0.006838527,1.804857117,train,-0.007024615,-7.561325857,0.002677233,,,,,,
CCOc1ccccc1N,-5.936576595,1.129095157,2.223817187,train,1.440119448,-7.561325857,0.003298697,,,,,,
CCOCCO,-5.013966221,0.224294808,2.152802881,train,0.287432041,-6.385949034,0.003193358,,,,,,
CCOCCO,-5.013966221,0.476456388,2.261096343,train,0.608678024,-6.385949034,0.003353995,,,,,,
CCOCCO,-5.013966221,0.479865507,2.261097692,train,0.613021136,-6.385949034,0.003353997,,,,,,
CCOCCO,-5.013966221,0.388898727,2.223817187,train,0.497132297,-6.385949034,0.003298697,,,,,,
CCOCCO,-5.013966221,0.301620408,2.187733972,train,0.385942442,-6.385949034,0.003245173,,,,,,
CCOc1ccccc1C,-3.498982776,-0.826952425,1.651721881,train,-1.051824127,-4.455907405,0.00245008,,,,,,
CCOc1ccccc1C,-3.498982776,-0.692425545,1.736829296,train,-0.880441079,-4.455907405,0.002576324,,,,,,
CCOc1ccccc1C,-3.498982776,-0.622203622,1.780874899,train,-0.790980541,-4.455907405,0.002641659,,,,,,
CCOc1ccccc1C,-3.498982776,-1.006164067,1.538628468,train,-1.280134165,-4.455907405,0.002282323,,,,,,
CCOc1ccccc1C,-3.498982776,0.059812363,2.188443852,train,0.077886539,-4.455907405,0.003246226,,,,,,
CCCCC(CC)CO,-7.09158254,2.37774698,2.467697083,train,3.030862903,-9.032767386,0.003660456,,,,,,
CCCCC(CC)CO,-7.09158254,1.006602651,2.152802881,train,1.284067818,-9.032767386,0.003193358,,,,,,
CCCCC(CC)CO,-7.09158254,0.536059752,2.023563571,train,0.68461085,-9.032767386,0.003001651,,,,,,
CCCCC(CC)CO,-7.09158254,0.154183861,1.908962759,train,0.198112882,-9.032767386,0.002831658,,,,,,
CCCCC(CC)CO,-7.09158254,1.601295345,2.29967661,train,2.041687752,-9.032767386,0.003411223,,,,,,
CCCCC(=C)CC,-3.332830144,-1.17219695,1.806646312,train,-1.491654877,-4.244234136,0.002679887,,,,,,
CCCCC(=C)CC,-3.332830144,-0.758765337,2.152802881,train,-0.964955904,-4.244234136,0.003193358,,,,,,
CCCCC(=C)CC,-3.332830144,-0.836675376,2.086183359,train,-1.064210862,-4.244234136,0.003094538,,,,,,
CCCCC(=C)CC,-3.332830144,-0.676681062,2.223817187,train,-0.8603831,-4.244234136,0.003298697,,,,,,
CCCCC(=C)CC,-3.332830144,-0.590645354,2.29967661,train,-0.750776293,-4.244234136,0.003411223,,,,,,
CCc1ccccc1N,-4.660211473,-0.0753536,1.812231646,train,-0.094310679,-5.935276525,0.002688172,,,,,,
CCc1ccccc1N,-4.660211473,0.941767354,2.224918074,train,1.201469674,-5.935276525,0.00330033,,,,,,
CCc1ccccc1N,-4.660211473,0.725416113,2.15383433,train,0.925844945,-5.935276525,0.003194888,,,,,,
CCc1ccccc1N,-4.660211473,0.745677937,2.16768542,train,0.951657876,-5.935276525,0.003215434,,,,,,
CCc1ccccc1N,-4.660211473,0.522887155,2.087152113,train,0.667829373,-5.935276525,0.003095975,,,,,,
OCCF,-4.685234035,0.337602431,2.223817187,val,0.431782416,-5.967154488,0.003298697,,,,,,
OCCF,-4.685234035,0.171945508,2.152802881,val,0.220740667,-5.967154488,0.003193358,,,,,,
OCCF,-4.685234035,-0.09368008,2.023563571,val,-0.117658043,-5.967154488,0.003001651,,,,,,
OCCF,-4.685234035,0.512350774,2.29967661,val,0.654406352,-5.967154488,0.003411223,,,,,,
OCCF,-4.685234035,0.032474919,2.086183359,val,0.043059489,-5.967154488,0.003094538,,,,,,
O=Cc1occc1,-3.512544572,0.376045818,2.29967661,train,0.480758092,-4.473184709,0.003411223,,,,,,
O=Cc1occc1,-3.512544572,0.528462582,2.380894179,train,0.674932292,-4.473184709,0.003531697,,,,,,
O=Cc1occc1,-3.512544572,-0.434339583,1.806646312,train,-0.551647618,-4.473184709,0.002679887,,,,,,
O=Cc1occc1,-3.512544572,0.696044239,2.468017978,train,0.888426094,-4.473184709,0.003660932,,,,,,
O=Cc1occc1,-3.512544572,0.115177507,2.152802881,train,0.148420005,-4.473184709,0.003193358,,,,,,
CCCCCC(C)O,-5.695590944,-0.934179123,1.592418237,train,-1.188427593,-7.254317659,0.002362112,,,,,,
CCCCCC(C)O,-5.695590944,0.550959323,2.11299229,train,0.703592438,-7.254317659,0.003134305,,,,,,
CCCCCC(C)O,-5.695590944,0.249215904,2.022956162,train,0.31918074,-7.254317659,0.00300075,,,,,,
CCCCCC(C)O,-5.695590944,-0.279056546,1.844712202,train,-0.353821875,-7.254317659,0.002736352,,,,,,
CCCCCC(C)O,-5.695590944,-0.61085974,1.720429245,train,-0.776528789,-7.254317659,0.002551997,,,,,,
CCCCCC(C)=O,-5.174605374,-0.271268189,2.261110501,train,-0.343899752,-6.590598301,0.003354016,,,,,,
CCCCCC(C)=O,-5.174605374,-0.553298461,2.152802881,train,-0.703197516,-6.590598301,0.003193358,,,,,,
CCCCCC(C)=O,-5.174605374,-0.710814639,2.086183359,train,-0.903868212,-6.590598301,0.003094538,,,,,,
CCCCCC(C)=O,-5.174605374,-0.46632597,2.187733972,train,-0.592397277,-6.590598301,0.003245173,,,,,,
CCCCCC(C)=O,-5.174605374,-0.142869284,2.29967661,train,-0.180323554,-6.590598301,0.003411223,,,,,,
CCCCCCCC(CO)CCCCCCC,-7.541034345,2.909153491,2.29967661,train,3.707858213,-9.605354959,0.003411223,,,,,,
CCCCCCCC(CO)CCCCCCC,-7.541034345,0.60751955,1.806646312,train,0.775648402,-9.605354959,0.002679887,,,,,,
CCCCCCCC(CO)CCCCCCC,-7.541034345,1.542537897,2.023563571,train,1.966832597,-9.605354959,0.003001651,,,,,,
CCCCCCCC(CO)CCCCCCC,-7.541034345,1.026137219,1.908962759,train,1.308954248,-9.605354959,0.002831658,,,,,,
CCCCCCCC(CO)CCCCCCC,-7.541034345,2.449799552,2.223817187,train,3.122655631,-9.605354959,0.003298697,,,,,,
CCCCCCCCCCCCCCC(C)O,-7.54270782,1.544785858,2.023563571,train,1.969696428,-9.607486913,0.003001651,,,,,,
CCCCCCCCCCCCCCC(C)O,-7.54270782,1.031988214,1.908962759,train,1.316408234,-9.607486913,0.002831658,,,,,,
CCCCCCCCCCCCCCC(C)O,-7.54270782,2.922059201,2.29967661,train,3.724299685,-9.607486913,0.003411223,,,,,,
CCCCCCCCCCCCCCC(C)O,-7.54270782,2.529657826,2.223817187,train,3.22439258,-9.607486913,0.003298697,,,,,,
CCCCCCCCCCCCCCC(C)O,-7.54270782,2.167765028,2.152802881,train,2.763352449,-9.607486913,0.003193358,,,,,,
CCCCCCCCCCCCCCC(C)OC(C)=O,-5.331857032,1.296086588,2.223817187,train,1.65286132,-6.790932006,0.003298697,,,,,,
CCCCCCCCCCCCCCC(C)OC(C)=O,-5.331857032,1.847592102,2.380894179,train,2.355462133,-6.790932006,0.003531697,,,,,,
CCCCCCCCCCCCCCC(C)OC(C)=O,-5.331857032,0.706435539,2.023563571,train,0.901664285,-6.790932006,0.003001651,,,,,,
CCCCCCCCCCCCCCC(C)OC(C)=O,-5.331857032,0.411488734,1.908962759,train,0.525911261,-6.790932006,0.002831658,,,,,,
CCCCCCCCCCCCCCC(C)OC(C)=O,-5.331857032,1.550991793,2.29967661,train,1.977602596,-6.790932006,0.003411223,,,,,,
CCCCC(C)S,-3.240597209,-0.057529568,2.468058427,train,-0.071603419,-4.126732256,0.003660992,,,,,,
CCCCC(C)S,-3.240597209,-0.38061993,2.223817187,train,-0.483210457,-4.126732256,0.003298697,,,,,,
CCCCC(C)S,-3.240597209,-0.913334056,1.806646312,train,-1.161871628,-4.126732256,0.002679887,,,,,,
CCCCC(C)S,-3.240597209,-0.471452648,2.152802881,train,-0.598928505,-4.126732256,0.003193358,,,,,,
CCCCC(C)S,-3.240597209,-0.282418215,2.29967661,train,-0.358104537,-4.126732256,0.003411223,,,,,,
OCC(=O)c1ccccc1,-3.487117542,-0.824932542,1.432685767,train,-1.049250859,-4.440791466,0.002125173,,,,,,
OCC(=O)c1ccccc1,-3.487117542,-0.908582082,1.386712095,train,-1.155817762,-4.440791466,0.002056978,,,,,,
OCC(=O)c1ccccc1,-3.487117542,0.157332526,1.957178655,train,0.202124184,-4.440791466,0.002903179,,,,,,
